asset,event,slug,ts,ask,n_ask,gap,label,delta,ret_T,covd,limit,fill_t,ev_taker,fill_1800,ev_am_1800,ev_fb_1800,fill_7200,ev_am_7200,ev_fb_7200,fill_14400,ev_am_14400,ev_fb_14400
XRP,2026-01-21,xrp-above-2-on-january-21,1768597200,0.69,0.69,0.05191765248236735,0,5.3576926829582785,-0.0976890351274214,False,0.68,,-0.18158517129256013,False,,-0.18158517129256013,False,,-0.18158517129256013,False,,
XRP,2026-01-22,xrp-above-2-on-january-22,1768597200,0.67,0.67,0.053063685929270465,0,4.988659352795972,-0.07856879721910491,False,0.66,,-0.29352403491498213,False,,-0.29352403491498213,False,,-0.29352403491498213,False,,
XRP,2026-01-26,xrp-above-2-on-january-26,1769183100,0.13,,0.10012796197707746,0,4.9692905808488455,0.0055372862583427445,True,0.12,,,False,,,False,,-0.29064138444704635,False,,
XRP,2026-01-27,xrp-above-2-on-january-27,1769183100,0.19,,0.08206979543491316,0,4.723153761670461,0.0017794530262007534,True,0.18,,,False,,,False,,-0.353881630254416,False,,
XRP,2026-01-28,xrp-above-2-on-january-28,1769183100,0.24,,0.06416362810941856,0,4.468558788746012,-0.0006287990146399279,True,0.23,,,False,,,False,,-0.3631151746367759,False,,
XRP,2026-01-08,xrp-above-2-on-january-8,1767499200,0.57,0.57,0.07722568400355212,1,5.371097511928618,0.04023681775004313,True,0.56,,0.19672712829481814,False,,0.19672712829481814,False,,0.19672712829481814,False,,
XRP,2025-11-24,xrp-above-2-on-november-24,1763601300,0.58,,0.15358026451747153,1,3.4421325317590816,0.0007527640910628098,True,0.57,,,False,,,False,,,False,,
XRP,2025-11-25,xrp-above-2-on-november-25,1763670600,0.49,0.49,0.05626376711688785,1,4.0629024616033265,0.08522362262759986,False,0.48,,0.14625173383957163,False,,0.14625173383957163,False,,0.14625173383957163,False,,
XRP,2025-11-23,xrp-above-2pt1-on-november-23,1763601300,0.39,,0.1609218101124782,0,4.64650519132667,-0.03354943413942955,True,0.38,,,False,,,False,,,False,,
XRP,2025-11-25,xrp-above-2pt1-on-november-25,1763675100,0.29,0.29,0.06567241347178066,1,3.874137657839696,0.07790736081662458,False,0.28,,0.3937631596374099,False,,0.3937631596374099,False,,0.3937631596374099,False,,
XRP,2026-01-21,xrp-above-2pt2-on-january-21,1768596300,0.1,0.1,0.05726034318696918,0,3.8905296098457915,-0.09393035683955588,False,0.09,,0.2591388345476733,False,,0.2591388345476733,False,,0.2591388345476733,False,,
XRP,2025-11-20,xrp-above-2pt2-on-november-20,1763140500,0.65,0.65,0.05006536549444707,0,3.379633054942289,-0.1506724650335678,True,0.64,,-0.15670735670291802,False,,-0.15670735670291802,False,,-0.215195356702918,False,,-0.14691035670291808
XRP,2025-11-23,xrp-above-2pt2-on-november-23,1763601300,0.17,,0.15961302324900958,0,4.268317968760344,-0.03354943413942955,True,0.16,,,False,,,False,,,False,,
XRP,2025-11-25,xrp-above-2pt2-on-november-25,1763601300,0.23,,0.12691502375054156,0,3.5353357880100633,0.03246031026322724,False,0.22,,,False,,,False,,,False,,
XRP,2026-01-18,xrp-above-2pt3-on-january-18,1768342500,0.12,0.12,0.056172542224022515,0,3.7175970712940307,-0.05214608978053499,False,0.11,,0.06646615064755246,False,,0.06646615064755246,False,,0.0035261506475524618,False,,-0.017341849352447536
XRP,2025-11-23,xrp-above-2pt3-on-november-23,1763601300,0.05,,0.11096333249423303,0,2.92180081084878,-0.03354943413942955,True,0.04,,,False,,,False,,,False,,
