asset,event,slug,ts,entry,ev_raw,ev_hedged,label
BTC,2026-07-14,bitcoin-above-62k-on-july-14-2026,1783457100,0.6900000000000001,0.30999999999999994,0.19531962406148218,1
ETH,2026-07-09,ethereum-above-1800-on-july-9-2026,1783459800,0.34,-0.34,-0.10234099046402403,0
XRP,2026-07-12,xrp-above-1pt1-on-july-12-2026,1783460700,0.5700000000000001,0.42999999999999994,0.5000431820037586,1
XRP,2026-07-13,xrp-above-1pt1-on-july-13-2026,1783460700,0.56,-0.56,-0.33098020612421725,0
BTC,2026-07-11,bitcoin-above-62k-on-july-11-2026,1783461600,0.72,0.28,0.18285067938695893,1
XRP,2026-07-10,xrp-above-1pt1-on-july-10-2026,1783462500,0.58,0.42000000000000004,0.4989655700759778,1
XRP,2026-07-11,xrp-above-1pt1-on-july-11-2026,1783462500,0.58,0.42000000000000004,0.4324483567864726,1
XRP,2026-07-08,xrp-above-1pt1-on-july-8-2026,1783462500,0.7,-0.7,-0.16598731614889872,0
BTC,2026-07-14,bitcoin-above-64k-on-july-14-2026,1783466100,0.46,0.54,0.3958912379186674,1
ETH,2026-07-12,ethereum-above-1800-on-july-12-2026,1783471500,0.42,0.5800000000000001,0.4328624702711869,1
ETH,2026-07-13,ethereum-above-1800-on-july-13-2026,1783471500,0.43,-0.43,-0.40639234753362324,0
ETH,2026-07-14,ethereum-above-1800-on-july-14-2026,1783471500,0.43,0.5700000000000001,0.279291296298672,1
ETH,2026-07-11,ethereum-above-1800-on-july-11-2026,1783471500,0.4,0.6,0.466123403912846,1
ETH,2026-07-14,ethereum-above-1900-on-july-14-2026,1783473300,0.13,-0.13,-0.3146702266663693,0
ETH,2026-07-12,ethereum-above-1900-on-july-12-2026,1783474200,0.09999999999999999,-0.09999999999999999,-0.18857099882445105,0
ETH,2026-07-13,ethereum-above-1900-on-july-13-2026,1783474200,0.12,-0.12,-0.12656853611497942,0
ETH,2026-07-11,ethereum-above-1900-on-july-11-2026,1783474200,0.060000000000000005,-0.060000000000000005,-0.13320589324140297,0
ETH,2026-07-08,ethereum-above-1700-on-july-8-2026,1783476000,0.91,0.08999999999999997,0.20163821293013612,1
ETH,2026-07-09,ethereum-above-1700-on-july-9-2026,1783476000,0.81,0.18999999999999995,0.2576736609991895,1
ETH,2026-07-14,ethereum-above-1700-on-july-14-2026,1783480500,0.7,0.30000000000000004,-0.012389736788291639,1
ETH,2026-07-13,ethereum-above-1700-on-july-13-2026,1783482300,0.7,0.30000000000000004,0.24166761697530983,1
SOL,2026-07-08,solana-above-80-on-july-8-2026,1783494900,0.09,-0.09,0.07528913395783582,0
BTC,2026-07-08,bitcoin-above-60k-on-july-8-2026,1783501200,0.966,0.03400000000000003,0.04079510303194674,1
BTC,2026-07-14,bitcoin-above-60k-on-july-14-2026,1783508400,0.76,0.24,-0.008925087346522281,1
XRP,2026-07-14,xrp-above-1pt1-on-july-14-2026,1783519200,0.38,0.62,0.5000507556884083,1
ETH,2026-07-12,ethereum-above-1700-on-july-12-2026,1783521900,0.61,0.39,0.021218106110440393,1
BTC,2026-07-10,bitcoin-above-62k-on-july-10-2026,1783521900,0.45,0.55,0.11231976222409329,1
SOL,2026-07-09,solana-above-80-on-july-9-2026,1783530900,0.06999999999999999,-0.06999999999999999,-0.11617517972618582,0
XRP,2026-07-09,xrp-above-1pt1-on-july-9-2026,1783532700,0.32,-0.32,-0.3238723549724515,0
BTC,2026-07-14,bitcoin-above-62k-on-july-14-2026,1783548000,0.54,0.45999999999999996,0.1032703699334589,1
BTC,2026-07-12,bitcoin-above-62k-on-july-12-2026,1783548900,0.54,0.45999999999999996,0.09696011207396849,1
BTC,2026-07-13,bitcoin-above-62k-on-july-13-2026,1783549800,0.55,0.44999999999999996,0.4081582781642303,1
BTC,2026-07-15,bitcoin-above-64k-on-july-15-2026,1783552500,0.28,0.72,0.37505015682428533,1
BTC,2026-07-15,bitcoin-above-62k-on-july-15-2026,1783553400,0.53,0.47,0.0813577022140613,1
BTC,2026-07-14,bitcoin-above-64k-on-july-14-2026,1783553400,0.25,0.75,0.4513048826898896,1
ETH,2026-07-11,ethereum-above-1800-on-july-11-2026,1783558800,0.17,0.83,0.5500384815601987,1
BTC,2026-07-11,bitcoin-above-62k-on-july-11-2026,1783560600,0.58,0.42000000000000004,0.05406372905108292,1
ETH,2026-07-12,ethereum-above-1800-on-july-12-2026,1783563300,0.19,0.81,0.5057051931713279,1
ETH,2026-07-13,ethereum-above-1800-on-july-13-2026,1783563300,0.23,-0.23,-0.36286657564664115,0
ETH,2026-07-11,ethereum-above-1700-on-july-11-2026,1783587600,0.8,0.19999999999999996,-0.050565046082476695,1
ETH,2026-07-09,ethereum-above-1700-on-july-9-2026,1783594800,0.961,0.039000000000000035,0.04865699595025423,1
ETH,2026-07-10,ethereum-above-1700-on-july-10-2026,1783595700,0.8200000000000001,0.17999999999999994,-0.029080548145472868,1
BTC,2026-07-16,bitcoin-above-64k-on-july-16-2026,1783629900,0.4,0.6,0.41177273989220753,1
ETH,2026-07-15,ethereum-above-1800-on-july-15-2026,1783631700,0.28,0.72,0.096183574481431,1
BTC,2026-07-16,bitcoin-above-62k-on-july-16-2026,1783631700,0.68,0.31999999999999995,0.15535838271619581,1
ETH,2026-07-16,ethereum-above-1700-on-july-16-2026,1783641600,0.67,0.32999999999999996,-0.10039316403809484,1
BTC,2026-07-13,bitcoin-above-64k-on-july-13-2026,1783649700,0.48,-0.48,-0.19992076751521431,0
BTC,2026-07-15,bitcoin-above-64k-on-july-15-2026,1783652400,0.5,0.5,0.27730037090523,1
ETH,2026-07-14,ethereum-above-1800-on-july-14-2026,1783663200,0.38,0.62,0.19226543426228854,1
ETH,2026-07-10,ethereum-above-1800-on-july-10-2026,1783680300,0.462,-0.462,-0.27450479937695066,0
ETH,2026-07-16,ethereum-above-1900-on-july-16-2026,1783685700,0.15000000000000002,-0.15000000000000002,-0.33867969615524307,0
SOL,2026-07-13,solana-above-80-on-july-13-2026,1783692000,0.37,-0.37,-0.06198105947723381,0
BTC,2026-07-10,bitcoin-above-64k-on-july-10-2026,1783692900,0.72,0.28,0.460841454192614,1
ETH,2026-07-16,ethereum-above-1800-on-july-16-2026,1783781100,0.56,0.43999999999999995,0.12184767699349386,1
ETH,2026-07-16,ethereum-above-1900-on-july-16-2026,1783794600,0.19,-0.19,-0.35407369863847915,0
BTC,2026-07-16,bitcoin-above-64k-on-july-16-2026,1783809000,0.55,0.44999999999999996,0.3726667055467719,1
ETH,2026-07-15,ethereum-above-1800-on-july-15-2026,1783827900,0.53,0.47,-0.07464877534346293,1
ETH,2026-07-15,ethereum-above-1900-on-july-15-2026,1783882800,0.14,0.86,0.5331354407677225,1
ETH,2026-07-16,ethereum-above-1800-on-july-16-2026,1783882800,0.59,0.41000000000000003,0.16642691773911994,1
ETH,2026-07-13,ethereum-above-1800-on-july-13-2026,1783891800,0.64,-0.64,-0.30337748156791194,0
SOL,2026-07-14,solana-above-80-on-july-14-2026,1783909800,0.09,-0.09,-0.14129197135653382,0
ETH,2026-07-16,ethereum-above-1700-on-july-16-2026,1783913400,0.84,0.16000000000000003,-0.05267230804886855,1
ETH,2026-07-15,ethereum-above-1800-on-july-15-2026,1783930500,0.42,0.5800000000000001,-0.15811232098280936,1
BTC,2026-07-16,bitcoin-above-62k-on-july-16-2026,1783937700,0.7,0.30000000000000004,0.046201767870589605,1
XRP,2026-07-14,xrp-above-1pt1-on-july-14-2026,1783957500,0.18000000000000002,0.82,0.5518022971082076,1
ETH,2026-07-16,ethereum-above-1800-on-july-16-2026,1783969200,0.31,0.69,0.16795495113028414,1
ETH,2026-07-14,ethereum-above-1800-on-july-14-2026,1783972800,0.25,0.75,-0.06611850550033915,1
ETH,2026-07-15,ethereum-above-1700-on-july-15-2026,1783977300,0.839,0.16100000000000003,-0.4513210604722597,1
ETH,2026-07-15,ethereum-above-1800-on-july-15-2026,1784026800,0.47000000000000003,0.53,-0.4970684060351471,1
BTC,2026-07-14,bitcoin-above-64k-on-july-14-2026,1784034000,0.38,0.62,-0.10272540998184054,1
ETH,2026-07-15,ethereum-above-1900-on-july-15-2026,1784089800,0.21000000000000002,0.79,0.31530444626156706,1
SOL,2026-07-16,solana-above-80-on-july-16-2026,1784099700,0.17,-0.17,-0.013418840919951491,0
ETH,2026-07-16,ethereum-above-1900-on-july-16-2026,1784152800,0.722,-0.722,-0.34499184744411443,0
