slug,ts,sz,n,last,sz_buy,vwap,vwap_buy,K,T_pm,label,S_T,S_bin,S_idx,fv,sigma,x,extrap,tte_d,asset,exp_dt,event,quarter,year,gap,n_vwap,n_vwap_buy,n_Sbin,n_ts_,delta,ret_T,ev_raw,ev_hedged,cfg
ethereum-above-2700-on-may-23-847,1747973700,2294.59,16,0.53,937.28,0.5335543168932141,0.5363275648685559,2700.0,1748016060,0,2568.23,2713.31,2711.305,0.5600299498820558,0.7940975260225075,-0.004917518790480228,0,0.4902777777777778,ETH,2025-05-23 16:01:00+00:00,2025-05-23,2025Q2,2025,0.026475632988841702,0.4250914546281837,0.4453772061077416,2707.69,1747974600.0,13.545155600595278,-0.05495234612072396,-0.4421986643163032,0.3021394145066711,S2-analog
ethereum-above-2800-on-june-17,1749677400,40.0,1,0.48,0.0,0.48,,2800.0,1750176060,0,2499.16,2818.71,2821.15,0.5097215483950617,0.7733308220237701,-0.0066599162996431515,0,5.771527777777777,ETH,2025-06-17 16:01:00+00:00,2025-06-17,2025Q2,2025,0.029721548395061692,0.4600000000000001,0.4600000000000001,2797.51,1749678300.0,4.101664172438799,-0.12032465806729377,-0.4773880000000001,0.016143339055567862,S2-analog
ethereum-above-2800-on-june-17,1749772800,1374.15,12,0.14,532.0,0.15595495397154605,0.1256390977443609,2800.0,1750176060,0,2499.16,2642.65,2643.73,0.20194093217333026,0.6946693136480682,0.057837215602316465,0,4.667361111111111,ETH,2025-06-17 16:01:00+00:00,2025-06-17,2025Q2,2025,0.04598597820178421,0.1392240242417946,0.1406249491943623,2568.09,1749773700.0,3.7595236907316973,-0.055827526165334436,-0.14761287291389463,0.062272034299623885,S2-analog
ethereum-above-2800-on-may-30,1748493000,633.09,17,0.29,295.0,0.3106921606722583,0.31457627118644066,2800.0,1748620860,0,2596.79,2754.72,2757.78,0.3373946063708211,0.7648960683953917,0.016303613135133274,0,1.479861111111111,ETH,2025-05-30 16:01:00+00:00,2025-05-30,2025Q2,2025,0.026702445698562782,0.2679251213047101,0.2689246530374057,2724.97,1748493900.0,7.6796583595274885,-0.059039737168657305,-0.28165500885220973,0.17175000223937514,S2-analog
ethereum-above-3000-on-april-19,1713325500,10.0,1,0.67,10.0,0.67,0.67,3000.0,1713542460,1,3083.97,3091.0,3092.24,0.7153120194409097,0.7857836164886196,-0.02988237448186952,0,2.511111111111111,ETH,2024-04-19 16:01:00+00:00,2024-04-19,2024Q2,2024,0.04531201944090968,0.68,0.68,3100.75,1713332700.0,5.590266829971107,-0.002276935122669046,0.30476799999999993,0.3174966748902529,S2-analog
ethereum-above-3000-on-april-19,1713425400,8.474575,1,0.41,8.474575,0.41,0.41,3000.0,1713542460,1,3083.97,2979.32,2973.39,0.4688856014469323,0.796643921538247,0.006917202109084154,0,1.3548611111111113,ETH,2024-04-19 16:01:00+00:00,2024-04-19,2024Q2,2024,0.058885601446932334,0.51,0.51,2985.04,1713430800.0,8.105959976910412,0.03452264146828465,0.472507,0.19266784996085695,S2-analog
ethereum-above-3000-on-april-30,1713969000,37.272964,2,0.740001,37.272964,0.7317091841689595,0.7317091841689595,3000.0,1714492860,0,2995.37,3224.86,3214.1,0.8040893722134683,0.7180792207280532,-0.07227724978463465,0,6.063194444444444,ETH,2024-04-30 16:01:00+00:00,2024-04-30,2024Q2,2024,0.07238018804450885,0.76,0.76,3196.99,1713969900.0,3.290999121397109,-0.07382177528362073,-0.772768,-0.5298206024016294,S2-analog
ethereum-above-3000-on-april-30,1714055400,34.241378,3,0.71,34.241378,0.7079556897505702,0.7079556897505702,3000.0,1714492860,0,2995.37,3134.26,3128.04,0.7537160695972948,0.66258049323533,-0.04378081289675236,0,5.063194444444445,ETH,2024-04-30 16:01:00+00:00,2024-04-30,2024Q2,2024,0.04576037984672454,0.7,0.7,3117.65,1714057200.0,4.461037350903433,-0.045325338395738456,-0.7147,-0.5125019724742733,S2-analog
ethereum-above-3000-on-april-30,1714230000,21.739129,1,0.77,21.739129,0.7700000000000001,0.7700000000000001,3000.0,1714492860,0,2995.37,3151.13,3148.51,0.8525827806407967,0.6283864987633616,-0.049148829999882834,0,3.042361111111111,ETH,2024-04-30 16:01:00+00:00,2024-04-30,2024Q2,2024,0.0825827806407966,0.8,0.8,3145.01,1714232700.0,4.935682366949085,-0.05069335549886885,-0.8112,-0.5609936991427515,S2-analog
ethereum-above-3000-on-july-12,1720712700,150.0,2,0.87,150.0,0.8633333333333333,0.8633333333333333,3000.0,1720800060,1,3130.01,3129.01,3128.9,0.8987667007709945,0.6524584560109384,-0.04210437192276476,0,1.011111111111111,ETH,2024-07-12 16:01:00+00:00,2024-07-12,2024Q3,2024,0.035433367437661234,0.8733625304575963,0.8554846451321526,3117.95,1720713600.0,5.594326931309257,0.0003195388442627734,0.1188954400828827,0.11710783532082404,S2-analog
ethereum-above-3000-on-july-21,1752679800,3418.77,27,0.81,2203.77,0.8069901455786731,0.8097731160692814,3000.0,1753113660,1,3813.14,3247.01,3247.34,0.8339140858671578,0.7180597456788864,-0.0791222842137946,0,5.021527777777778,ETH,2025-07-21 16:01:00+00:00,2025-07-21,2025Q3,2025,0.02692394028848466,0.8165384615384614,0.8165384615384614,3232.09,1752680700.0,3.1668928292704783,0.16071842381568563,0.1729753002958581,-0.33600272361769046,S2-analog
ethereum-above-3000-on-may-10,1715245200,517.241378,1,0.420001,517.241378,0.420001,0.420001,3000.0,1715356860,0,2916.45,2984.81,2982.565,0.4495284075269787,0.5698241198438134,0.005076195440682723,0,1.292361111111111,ETH,2024-05-10 16:01:00+00:00,2024-05-10,2024Q2,2024,0.02952740752697869,0.37,,2984.65,1715246100.0,11.603581835308766,-0.023168969999619832,-0.386317,-0.11747396056959758,S2-analog
ethereum-above-3000-on-may-17,1715805900,1500.0,3,0.49,1300.0,0.5053333333333333,0.5015384615384615,3000.0,1715961660,1,3114.79,3019.75,3023.23,0.5609143176705366,0.5548226189156243,-0.006561757835141064,0,1.8027777777777778,ETH,2024-05-17 16:01:00+00:00,2024-05-17,2024Q2,2024,0.055580984337203265,0.53,0.53,3021.27,1715806800.0,10.118685804184638,0.030987687733286223,0.452563,0.13900832402869023,S2-analog
ethereum-above-3000-on-may-17,1715931000,3723.26563,15,0.63,2639.71563,0.5820678448842315,0.5501241439350154,3000.0,1715961660,1,3114.79,3029.13,3028.6499999999996,0.7336590164342562,0.5290632173779309,-0.009663160910955655,0,0.3548611111111111,ETH,2024-05-17 16:01:00+00:00,2024-05-17,2024Q2,2024,0.15159117155002477,0.6048440282854243,0.661247500039768,3028.47,1715931900.0,20.4688626012501,0.02788628465747158,0.3784254306332738,-0.19237509847986073,S2-analog
ethereum-above-3000-on-may-24,1716390000,87.233739,3,0.941,87.233739,0.9426827204896031,0.9426827204896031,3000.0,1716566460,1,3693.42,3744.53,3740.62,0.9809279358953426,1.3943210447258907,-0.2216838197576487,0,2.042361111111111,ETH,2024-05-24 16:01:00+00:00,2024-05-24,2024Q2,2024,0.03824521540573944,0.988,0.988,3750.55,1716391800.0,0.44586345607182487,-0.013743250346074518,0.01117008000000001,0.0172976930969611,S2-analog
ethereum-above-3000-on-may-24,1716489900,57.71,1,0.94,0.0,0.94,,3000.0,1716566460,1,3693.42,3745.05,3743.1,0.9890286380454179,1.9249471310366315,-0.22182267934679406,0,0.8861111111111111,ETH,2024-05-24 16:01:00+00:00,2024-05-24,2024Q2,2024,0.049028638045417905,0.957,0.957,3764.25,1716491700.0,0.3046498033210971,-0.013882109935219829,0.04011943000000003,0.0443486120614466,S2-analog
ethereum-above-3000-on-november-15,1731446100,74.348404,6,0.87,74.348404,0.8794351891996229,0.8794351891996229,3000.0,1731690060,1,3039.19,3268.49,3272.57,0.9113824338381835,0.736908794586651,-0.08571581589043781,0,2.823611111111111,ETH,2024-11-15 17:01:00+00:00,2024-11-15,2024Q4,2024,0.03194724463856058,0.887934184613965,0.887934184613965,3271.0,1731447000.0,2.6781885403141423,-0.07273707201224498,0.10510032059748213,0.2999039133166812,S2-analog
ethereum-above-3000-on-november-15,1731532500,2338.96281,28,0.8,1343.88281,0.7791727710845985,0.7777092811623352,3000.0,1731690060,1,3039.19,3140.59,3145.8,0.8045822329342169,0.7791907942848327,-0.045798391690589385,0,1.823611111111111,ETH,2024-11-15 17:01:00+00:00,2024-11-15,2024Q4,2024,0.025409461849618453,0.8274442079467663,0.8274442079467663,3157.83,1731533400.0,5.242954004427777,-0.03281964781239647,0.16256117170548565,0.3346330756273991,S2-analog
ethereum-above-3000-on-november-15,1731623400,2390.263218,19,0.83,1601.053218,0.8405916006212564,0.8484208826122448,3000.0,1731690060,1,3039.19,3105.54,3107.53,0.8768486939120937,0.709722350792908,-0.03457532463969045,0,0.7715277777777778,ETH,2024-11-15 17:01:00+00:00,2024-11-15,2024Q4,2024,0.03625709329083737,0.8092731607194071,0.8059687156915961,3101.44,1731624300.0,7.094675809414952,-0.02159658076149762,0.17992233143648892,0.33314307053116243,S2-analog
ethereum-above-3100-on-july-19,1721160900,20.0,1,0.95,20.0,0.95,0.95,3100.0,1721404860,1,3467.41,3466.52,3467.9700000000003,0.9754829818062725,0.7263288160091146,-0.1117490974008135,0,2.823611111111111,ETH,2024-07-19 16:01:00+00:00,2024-07-19,2024Q3,2024,0.02548298180627251,0.94,0.94,3457.41,1721162700.0,1.4292656576251979,0.0002567086788839898,0.056052000000000046,0.055685095101256826,S2-analog
ethereum-above-3100-on-july-19,1721303100,36.068804,2,0.959,36.068804,0.959,0.959,3100.0,1721404860,1,3467.41,3450.2,3451.67,0.9961292752191072,0.7475210687778304,-0.10703008888640626,0,1.1777777777777778,ETH,2024-07-19 16:01:00+00:00,2024-07-19,2024Q3,2024,0.03712927521910725,0.9937128503437335,0.9937128503437335,3458.83,1721304000.0,0.413484247985183,0.004975717193291334,0.005849816157883896,0.0037924354760288832,S2-analog
ethereum-above-3300-on-august-2,1722429900,305.075754,5,0.53,5.075754,0.530717666436019,0.5731349961186061,3300.0,1722614460,0,3033.7,3324.83,3324.48,0.5719740555291193,0.5161678103463139,-0.007496076508762599,0,2.136111111111111,ETH,2024-08-02 16:01:00+00:00,2024-08-02,2024Q3,2024,0.041256389093100254,0.589999,0.589999,3316.58,1722430800.0,9.957981469103922,-0.09163554831091551,-0.60693201259993,0.3055730793913439,S2-analog
ethereum-above-3300-on-january-17,1737037800,6458.801446,73,0.52,5894.1814460000005,0.580932933066595,0.5767122202229444,3300.0,1737133260,1,3434.51,3341.44,3329.76,0.6236849102023413,0.7201455600982772,-0.012479383327561365,0,1.104861111111111,ETH,2025-01-17 17:01:00+00:00,2025-01-17,2025Q1,2025,0.0427519771357463,0.47534699120023866,0.4744030375042218,3289.66,1737038700.0,9.639734024365055,0.02747241449953434,0.507195552758763,0.24236878397614198,S2-analog
ethereum-above-3300-on-january-24,1737703800,10295.778235,46,0.36,7673.318235,0.39410582442289754,0.39711734559383877,3400.0,1737738060,0,3380.71,3388.32,3387.785,0.4254985132085686,0.6817763253617429,0.003441208288980971,0,0.39652777777777776,ETH,2025-01-24 17:01:00+00:00,2025-01-24,2025Q1,2025,0.03139268878567103,0.39696611986601976,0.4012512862995338,3375.83,1737704700.0,17.51502812154471,-0.002248476725948325,-0.4137230012341373,-0.37434086814851364,S2-analog
ethereum-above-3300-on-july-23,1752715800,150.0,4,0.57,6.0,0.57,0.57,3300.0,1753286460,1,3636.5,3374.18,3374.83,0.5986845816009511,0.6515763975596004,-0.022229863368813142,0,6.60486111111111,ETH,2025-07-23 16:01:00+00:00,2025-07-23,2025Q3,2025,0.02868458160095111,0.54,0.54,3347.97,1752716700.0,4.452476717916975,0.0748693487712105,0.44261199999999995,0.10925796771057933,S2-analog
ethereum-above-3300-on-july-23,1752837300,1215.3,3,0.84,1215.3,0.8429428124742863,0.8429428124742863,3300.0,1753286460,1,3636.5,3607.26,3610.54,0.8696989942686597,0.7097874130765877,-0.0890260129138363,0,5.198611111111111,ETH,2025-07-23 16:01:00+00:00,2025-07-23,2025Q3,2025,0.026756181794373446,0.8600000000000001,0.8600000000000001,3597.06,1752838200.0,2.831901877485106,0.008073199226187386,0.1315719999999999,0.10870949195404855,S2-analog
ethereum-above-3300-on-july-23,1752930900,18.0,1,0.84,18.0,0.84,0.84,3300.0,1753286460,1,3636.5,3563.11,3564.63,0.868994409112427,0.6946413721936903,-0.07671129053465704,0,4.115277777777778,ETH,2025-07-23 16:01:00+00:00,2025-07-23,2025Q3,2025,0.02899440911242701,0.83,0.83,3545.08,1752934500.0,3.2702350811222813,0.02038792160536675,0.16012300000000004,0.0934497035349588,S2-analog
ethereum-above-3300-on-november-29,1732733100,17401.049372,12,0.91,11829.989372,0.8999823832072741,0.9000685164875903,3300.0,1732899660,1,3595.63,3584.4,3588.98,0.927714713473921,0.8334115682946949,-0.08266862755549288,0,1.9277777777777778,ETH,2024-11-29 17:01:00+00:00,2024-11-29,2024Q4,2024,0.0277323302666469,0.9025022881766865,0.91,3586.19,1732734000.0,2.703266429423701,0.0031281231853551475,0.09133827826243625,0.08288212786836374,S2-analog
ethereum-above-3400-on-december-27,1735078500,1937.654033,13,0.64,1815.984033,0.6437840393397163,0.6431076589799687,3400.0,1735318860,0,3317.54,3493.64,3491.02,0.6806215511887905,0.6842825637934931,-0.027168741009224378,0,2.7819444444444446,ETH,2024-12-27 17:01:00+00:00,2024-12-27,2024Q4,2024,0.036837511849074245,0.6390215524623121,0.6394364409318191,3482.93,1735079400.0,6.101550610284743,-0.05172062820776077,-0.6551686630188799,-0.33959263241350685,S2-analog
ethereum-above-3400-on-december-27,1735200000,15366.654407,114,0.469999,9014.604407,0.5180729989782544,0.511284857859975,3400.0,1735318860,0,3317.54,3422.0,3420.28,0.5614274306642196,0.6340999188032563,-0.006449743847886116,0,1.3756944444444446,ETH,2024-12-27 17:01:00+00:00,2024-12-27,2024Q4,2024,0.0433544316859652,0.437837992467798,0.44469085102268396,3385.39,1735200900.0,10.139006886919557,-0.031001631046422347,-0.45506750440516763,-0.14074175371975234,S2-analog
ethereum-above-3500-on-april-12,1712844000,300.0,1,0.55,0.0,0.55,,3500.0,1712937660,0,3439.6,3526.29,3523.08,0.5906926729567054,0.6152886005563093,-0.007483358269578488,0,1.0840277777777778,ETH,2024-04-12 16:01:00+00:00,2024-04-12,2024Q2,2024,0.04069267295670531,0.53,0.53,3508.32,1712851200.0,11.646783116115499,-0.024891141210342086,-0.5474370000000001,-0.25753527681054117,S2-analog
ethereum-above-3500-on-june-28,1719555300,6.410255,1,0.220001,6.410255,0.220001,0.220001,3500.0,1719590460,0,3415.92,3454.22,3447.6099999999997,0.26018494804255893,0.6552172915027575,0.013166296531758905,0,0.40694444444444444,ETH,2024-06-28 16:01:00+00:00,2024-06-28,2024Q2,2024,0.040183948042558926,0.2556706199485488,0.2556706199485488,3454.55,1719557100.0,15.113812462297576,-0.011149815515266432,-0.2689918407316059,-0.10047562004465327,S2-analog
ethereum-above-3600-on-august-1-271,1753819200,56.120000000000005,3,0.74,56.120000000000005,0.7487526728439058,0.7487526728439058,3600.0,1754064060,1,3613.42,3765.89,3766.3,0.7897758243532634,0.66074639631742,-0.04505037563680758,0,2.834027777777778,ETH,2025-08-01 16:01:00+00:00,2025-08-01,2025Q3,2025,0.04102315150935765,0.78,0.78,3765.15,1753821000.0,5.19290187316792,-0.04132952880327025,0.20798799999999998,0.42260818753964957,S2-analog
ethereum-above-3600-on-august-1-271,1753971300,2285.503999,11,0.929999,2285.503999,0.9306656164490049,0.9306656164490049,3600.0,1754064060,1,3613.42,3795.84,3791.23,0.9571751296278118,0.6208794538977981,-0.05297188476610566,0,1.073611111111111,ETH,2025-08-01 16:01:00+00:00,2025-08-01,2025Q3,2025,0.0265095131788069,0.929999,0.929999,3774.01,1753973100.0,3.529336709077123,-0.04925103793256841,0.06544393980006998,0.23926743593563354,S2-analog
ethereum-above-3600-on-august-8,1754431200,6.0,1,0.42,6.0,0.42,0.42,3600.0,1754668860,1,3957.9,3575.62,3566.52,0.45787917175523624,0.6274601774589019,0.006795257779316499,0,2.7506944444444446,ETH,2025-08-08 16:01:00+00:00,2025-08-08,2025Q3,2025,0.03787917175523625,0.5,0.5,3594.36,1754433900.0,7.239908471452551,0.10157499389295585,0.4825,-0.2528936587733522,S2-analog
ethereum-above-3600-on-august-8,1754531100,172.720698,4,0.72,172.720698,0.7392691283202897,0.7392691283202897,3600.0,1754668860,1,3957.9,3691.48,3690.06,0.7668749706365728,0.561387068126367,-0.025093616188520528,0,1.5944444444444443,ETH,2025-08-08 16:01:00+00:00,2025-08-08,2025Q3,2025,0.027605842316283158,0.6915789458725761,0.6915789458725761,3667.55,1754532000.0,8.660501410538252,0.06968611992511882,0.29349022860253926,-0.31002651130389014,S2-analog
ethereum-above-3600-on-july-25-886,1753246800,37.037036,1,0.73,37.037036,0.73,0.73,3600.0,1753459260,1,3636.96,3734.88,3736.675,0.7570533179676864,0.6567903737875277,-0.0367818440925284,0,2.459027777777778,ETH,2025-07-25 16:01:00+00:00,2025-07-25,2025Q3,2025,0.027053317967686397,0.7200000000000001,0.7200000000000001,3713.5,1753248600.0,5.970213646169652,-0.026567521685556726,0.2658879999999999,0.4245017805120188,S2-analog
ethereum-above-3600-on-july-25-886,1753333200,1349.08185,70,0.44,922.08185,0.48342793359795033,0.4738341298009499,3600.0,1753459260,1,3636.96,3609.75,3611.73,0.5165600012417529,0.6005019320495328,-0.002704672407127083,0,1.4590277777777778,ETH,2025-07-25 16:01:00+00:00,2025-07-25,2025Q3,2025,0.03313206764380261,0.4682169671031482,0.4701006059529369,3581.83,1753334100.0,10.49342741652171,0.007509649999844503,0.5143537441794603,0.4355517769826098,S2-analog
ethereum-above-3600-on-july-25-886,1753419600,23112.065839,66,0.58,5465.245839,0.614290162122277,0.6177274674688337,3600.0,1753459260,1,3636.96,3648.6,3647.98,0.7180794175499033,0.768558705747323,-0.013409686909917564,0,0.45902777777777776,ETH,2025-07-25 16:01:00+00:00,2025-07-25,2025Q3,2025,0.10378925542762629,0.6481445946299138,0.6490335592924673,3612.64,1753420500.0,13.054707807748706,-0.003195364502946104,0.3358916828343505,0.37760623275956406,S2-analog
ethereum-above-3600-on-july-30,1753370100,603.06,19,0.67,209.0,0.670913010314065,0.6700000000000002,3600.0,1753891260,1,3795.45,3765.84,3760.12,0.706100915116687,0.6402687852583303,-0.04503709847472117,0,6.031944444444444,ETH,2025-07-30 16:01:00+00:00,2025-07-30,2025Q3,2025,0.035187904802622016,0.6676727740276439,0.6655947136563878,3737.69,1753371000.0,4.264455053264333,0.007832036956200963,0.31679521711286485,0.28339584753764063,S2-analog
ethereum-above-3600-on-july-30,1753457400,262.0,10,0.5,228.0,0.5214503816793893,0.5171929824561403,3600.0,1753891260,1,3795.45,3639.68,3641.115,0.551091939624175,0.6397670591023943,-0.010961920234178765,0,5.021527777777778,ETH,2025-07-30 16:01:00+00:00,2025-07-30,2025Q3,2025,0.029641557944785735,0.529396551724138,,3610.47,1753458300.0,5.285152356004939,0.041907215196743265,0.4531639392835909,0.23167792215291722,S2-analog
ethereum-above-3600-on-july-30,1753614900,269.65,1,0.82,0.0,0.82,,3600.0,1753891260,1,3795.45,3825.28,3826.49,0.8496120546526239,0.6723598251676619,-0.0606978217516334,0,3.198611111111111,ETH,2025-07-30 16:01:00+00:00,2025-07-30,2025Q3,2025,0.029612054652623954,0.8293044015656115,0.83,3824.23,1753615800.0,4.102007899092791,-0.007828686320711348,0.1607864956567225,0.19289982878380013,S2-analog
ethereum-above-3600-on-july-30,1753709400,5173.98,3,0.91,5173.98,0.8806376909071933,0.8806376909071933,3600.0,1753891260,1,3795.45,3844.24,3847.67,0.9059614503087777,0.6845950718912258,-0.06564207866058007,0,2.104861111111111,ETH,2025-07-30 16:01:00+00:00,2025-07-30,2025Q3,2025,0.025323759401584378,0.8959550561797752,0.8959550561797752,3843.56,1753711200.0,3.5720969402227274,-0.012772943229658064,0.0975195722762278,0.14314576370452797,S2-analog
ethereum-above-3600-on-july-30,1753806600,1136.65,18,0.87,1062.25,0.8721671138873003,0.8737121675688397,3600.0,1753891260,1,3795.45,3747.84,3747.135,0.9038203779501075,0.6332597285446482,-0.04024582856852661,0,0.9798611111111112,ETH,2025-07-30 16:01:00+00:00,2025-07-30,2025Q3,2025,0.03165326406280722,0.894134370583654,0.8935006178244133,3737.76,1753807500.0,5.846076874888985,0.012623306862395378,0.09923956256162214,0.025442740228745084,S2-analog
ethereum-above-3700-on-august-6,1754035200,25.0,1,0.4,25.0,0.4,0.4,3700.0,1754496060,0,3667.93,3650.74,3644.81,0.4365656654880169,0.6803305112737834,0.013402932878672216,0,5.334027777777778,ETH,2025-08-06 16:01:00+00:00,2025-08-06,2025Q3,2025,0.036565665488016874,0.41,,3628.23,1754039700.0,4.750773060099631,0.0046975834711449685,-0.426933,-0.4492501530022848,S2-analog
