asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf
ETH,ethereum-above-2100-on-may-26-2026,2100.0,1779811260,1779475500,0.3126075438227028,3.886111111111111,2108.05,2087.37,12.303216606977564,-0.009858449208331,0,2026-05-26,True,0.52,1779476400.0,-0.5374720000000001,-0.4161813639810162,1.9678550038408453e-05,0.00024210946363378586,93.01666666666667,-0.4159392545173824
BTC,bitcoin-above-76k-on-may-28-2026,76000.0,1779984060,1779475500,0.3029388422765767,5.886111111111111,76589.0,72890.01,10.200898408528255,-0.0495018707143265,0,2026-05-28,True,0.61,1779476400.0,-0.626653,-0.1216894458110552,0.00011475375726185261,0.00117059141982507,141.01666666666668,-0.12051885439123013
BTC,bitcoin-above-76k-on-may-26-2026,76000.0,1779811260,1779475500,0.2534664160904364,3.886111111111111,76589.0,76478.64,14.65874988948384,-0.0014419771432108,1,2026-05-26,True,0.63,1779476400.0,0.3536829999999999,0.3748205822886802,-1.8687904628623617e-05,-0.00027394131990952095,93.01666666666667,0.37454664096877066
BTC,bitcoin-above-74k-on-may-26-2026,74000.0,1779811260,1779478200,0.2920744320522634,3.854861111111111,76259.51,76478.64,8.165978407921882,0.002869357136318,1,2026-05-26,True,0.81,1779479100.0,0.1792269999999999,0.15579589158021,-2.0155250005329806e-05,-0.00016458733634979058,92.26666666666667,0.1556313042438602
BTC,bitcoin-above-76k-on-may-27-2026,76000.0,1779897660,1779478200,0.2884491675012141,4.854861111111111,76259.51,75358.0,11.948102762008654,-0.011892038384137,0,2026-05-27,True,0.48,1779479100.0,-0.4974719999999999,-0.3553847033365788,1.1321916453050501e-05,0.0001352754212439239,116.26666666666667,-0.35524942791533487
BTC,bitcoin-above-74k-on-may-27-2026,74000.0,1779897660,1779478200,0.3153809216176299,4.854861111111111,76259.51,75358.0,7.908815398213492,-0.011892038384137,1,2026-05-27,True,0.77,1779479100.0,0.217603,0.3116549362886092,1.1321916453050501e-05,8.954294718117249e-05,116.26666666666667,0.31174447923579035
BTC,bitcoin-above-78k-on-may-28-2026,78000.0,1779984060,1779675300,0.3246652771733499,3.573611111111111,77403.24,72890.01,12.020765132644144,-0.0600770475975303,0,2026-05-28,True,0.36,1779676200.0,-0.3761279999999999,0.3460440790325949,0.00013642494288266735,0.0016399321966269365,85.51666666666667,0.3476840112292218
BTC,bitcoin-above-76k-on-june-1-2026,76000.0,1780329660,1779894000,0.3272299499474425,5.042361111111111,75031.92,71161.39,9.747597571888813,-0.052963226941704,0,2026-06-01,True,0.39,1779894900.0,-0.406653,0.1096112223363506,0.00035282406814532603,0.003439187029957313,120.76666666666667,0.1130504093663079
BTC,bitcoin-above-76k-on-may-31-2026,76000.0,1780243260,1779897600,0.3199746698328994,4.000694444444445,75326.01,73644.92,11.442576138181158,-0.0225703278407971,0,2026-05-31,True,0.4,1779898500.0,-0.4168,-0.158537305217969,0.0003396715345213193,0.0038867173957330254,95.76666666666667,-0.15465058782223598
BTC,bitcoin-above-76k-on-june-2-2026,76000.0,1780416060,1779900300,0.3265538705024533,5.969444444444445,75151.26,67298.23,9.160048872142324,-0.110368946369255,0,2026-06-02,True,0.43,1779901200.0,-0.4471569999999999,0.563827942709231,0.0003338011318328206,0.0030576346811650597,143.01666666666668,0.566885577390396
BTC,bitcoin-above-74k-on-may-31-2026,74000.0,1780243260,1779905700,0.3291438733416791,3.906944444444445,74738.01,73644.92,11.282438879655226,-0.0147336324187647,0,2026-05-31,True,0.66,1779906600.0,-0.675708,-0.5094766927599795,0.00033461866074251806,0.0037753145878195475,93.51666666666667,-0.50570137817216
BTC,bitcoin-above-74k-on-june-1-2026,74000.0,1780329660,1779907500,0.3364018766895612,4.886111111111111,74985.79,71161.39,9.73655225151397,-0.0523482328659521,0,2026-06-01,True,0.67,1779908400.0,-0.685477,-0.1757856954262358,0.0003391025350762654,0.003301689551390907,117.01666666666667,-0.1724840058748449
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1779957000,0.3385069620038272,5.313194444444444,73263.27,67298.23,9.430062446178262,-0.0849254557429289,0,2026-06-02,True,0.39,1779957900.0,-0.406653,0.3941993509259682,0.0002503016906317355,0.002360360573041258,127.26666666666667,0.3965597114990094
BTC,bitcoin-above-72k-on-june-1-2026,72000.0,1780329660,1779959700,0.3364025238425097,4.281944444444445,73311.19,71161.39,9.771267346012088,-0.0297628614887293,0,2026-06-01,True,0.728,1779960600.0,-0.7418611199999999,-0.4510402434112985,0.00026123820446845303,0.0025526283368534244,102.51666666666667,-0.44848761507444507
BTC,bitcoin-above-72k-on-june-2-2026,72000.0,1780416060,1779961500,0.3483800685449222,5.261111111111111,73491.3,67298.23,8.543829420043489,-0.0880330957096463,0,2026-06-02,True,0.69,1779962400.0,-0.704973,0.0471667530615803,0.0002502230381962525,0.002137862955313808,126.01666666666667,0.04930461601689411
ETH,ethereum-above-2100-on-june-2-2026,2100.0,1780416060,1780073100,0.3947039826242356,3.969444444444445,2042.21,1912.25,7.593961268861057,-0.0657519955875243,0,2026-06-02,True,0.23,1780074000.0,-0.242397,0.2569211078419833,0.0005140380263186986,0.0039035848625859778,95.01666666666667,0.26082469270456926
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1780081200,0.2936990377847179,3.875694444444445,73374.52,67298.23,12.618397905572715,-0.0864428002329756,0,2026-06-02,True,0.41,1780082100.0,-0.426933,0.6638366494116203,6.124984893125102e-05,0.0007728749654707431,92.76666666666667,0.6646095243770911
