asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf,P0,P1,ev_policy_fill,ev_policy_sig
BTC,bitcoin-above-60k-on-july-6-2026,60000.0,1783353660,1782940500,0.3881128231952375,4.781944444444445,60447.21,63427.99,8.88656598637409,0.0481348245187043,1,2026-07-06,True,0.6,1782941400.0,0.3832,-0.0445532943280038,0.0004485982697262,0.0039864981252956,114.51666666666668,-0.0405667962027081,60552.5,63508.0,-0.04252450987281729,-0.046787392393169466
XRP,xrp-above-0pt9-on-july-5-2026,0.9,1783267260,1783005300,0.6102356526120997,3.031944444444444,1.0895,1.1369,0.0215756777877048,0.0425863847503864,1,2026-07-05,True,0.94,1783006200.0,0.056052,0.0551331698844824,3.3410841113870604e-05,7.208615424890723e-07,72.51666666666667,0.0551338907460248,1.0917,1.1363,0.055173700657236105,0.05511878777157353
BTC,bitcoin-above-62k-on-july-6-2026,62000.0,1783353660,1783019700,0.3155306476607962,3.8652777777777776,61663.99,63427.99,12.08106128566302,0.0282051166054627,1,2026-07-06,True,0.43,1783020600.0,0.5528430000000001,0.2120952577201325,0.0003953550333739,0.0047763083877864,92.51666666666668,0.2168715661079189,61573.5,63508.0,0.1754434029406339,0.20841482320795576
BTC,bitcoin-above-64k-on-july-7-2026,64000.0,1783440060,1783148400,0.3287201081607739,3.375694444444445,62500.01,63917.45,9.410843168863002,0.0224256903028833,0,2026-07-07,True,0.23,1783149300.0,-0.242397,-0.4534416543939266,0.0004638773098541,0.0043654766126311,80.76666666666667,-0.4490761777812954,62486.0,63874.5,-0.45144769850654726,-0.4556637679994996
BTC,bitcoin-above-64k-on-july-11-2026,64000.0,1783785660,1783461600,0.3672388952106615,3.750694444444445,63423.94,64157.3,10.356278394324848,0.0114964876855619,1,2026-07-11,True,0.42,1783462500.0,0.5629480000000001,0.443887172971393,0.0006660925496384,0.0068982398804417,89.76666666666667,0.4507854128518347,63445.5,64155.0,0.4474271513681707,0.44353601797580805
BTC,bitcoin-above-64k-on-july-12-2026,64000.0,1783872060,1783461600,0.3637935980099551,4.750694444444445,63423.94,64173.58,9.342438857427531,0.0117502068229563,1,2026-07-12,True,0.42,1783462500.0,0.5629480000000001,0.4531724111944029,0.0007649564157851,0.0071465585430696,113.76666666666668,0.4603189697374725,63445.5,64150.5,0.4603151507251872,0.45377926253727346
BTC,bitcoin-above-64k-on-july-13-2026,64000.0,1783958460,1783461600,0.3613350864636133,5.750694444444444,63423.94,62565.02,8.581856824412252,-0.0136350567084353,0,2026-07-13,True,0.44,1783462500.0,-0.457248,-0.3402338955354656,0.0009349817058052,0.0080238791326649,137.76666666666668,-0.3322100164028006,63445.5,62530.0,-0.3304956070919144,-0.33821731617989015
ETH,ethereum-above-1800-on-july-11-2026,1800.0,1783785660,1783473300,0.5014767295710508,3.615277777777778,1779.75,1813.79,7.744334357080617,0.0189456737272648,1,2026-07-11,True,0.39,1783474200.0,0.593347,0.4466253680359036,0.0001829955086755,0.0014171784050275,86.51666666666667,0.4480425464409311,1772.05,1814.8,0.4047321506169429,0.44262151239097464
BTC,bitcoin-above-64k-on-july-14-2026,64000.0,1784044860,1783473300,0.3699749475018528,6.615277777777777,63634.98,64783.23,7.931765041671522,0.0178834544168804,1,2026-07-14,True,0.44,1783474200.0,0.542752,0.4009046414318618,0.0010110925383062,0.008019748449232,158.51666666666668,0.4089243898810938,63392.5,64622.5,0.39279407465627564,0.4033721543519238
BTC,bitcoin-above-62k-on-july-12-2026,62000.0,1783872060,1783519200,0.386888752935758,4.084027777777778,61945.49,64173.58,9.739660578652993,0.0353367947365307,1,2026-07-12,True,0.53,1783520100.0,0.452563,0.1083946133286588,0.0006940173003988,0.0067594929415975,97.76666666666668,0.1151541062702563,61947.0,64150.5,0.11207725229254924,0.10833634386519976
BTC,bitcoin-above-62k-on-july-13-2026,62000.0,1783958460,1783520100,0.3930216374971188,5.073611111111111,62045.62,62565.02,8.609340680327676,0.0083364150606574,1,2026-07-13,True,0.51,1783521000.0,0.472507,0.4007359626901859,0.0008611273925723,0.0074137390918175,121.51666666666668,0.4081497017820034,61907.0,62530.0,0.3876872997980086,0.4021231633057741
BTC,bitcoin-above-62k-on-july-11-2026,62000.0,1783785660,1783521900,0.401357417827026,3.0527777777777776,61908.99,64157.3,10.850198617172458,0.0356724769846439,1,2026-07-11,True,0.5,1783522800.0,0.4825,0.0954465395500994,0.0005864078407125,0.006362641542398,73.01666666666667,0.1018091810924974,61877.0,64155.0,0.08899499058922118,0.09421404206047769
BTC,bitcoin-above-60k-on-july-12-2026,60000.0,1783872060,1783521900,0.424685645218703,4.052777777777778,61908.99,64173.58,7.086525429020782,0.0359261961220383,1,2026-07-12,True,0.8,1783522800.0,0.1887999999999999,-0.0657919023868123,0.0006852717068591,0.004856195376446,97.01666666666668,-0.0609357070103662,61877.0,64150.5,-0.06700989069513216,-0.06589627481068086
BTC,bitcoin-above-62k-on-july-14-2026,62000.0,1784044860,1783521900,0.3912913158094026,6.052777777777777,61908.99,64783.23,7.905649392972923,0.0453813701745262,1,2026-07-14,True,0.51,1783522800.0,0.472507,0.1137377984274773,0.0009406464250066,0.0074364208388558,145.01666666666668,0.1211742192663331,61877.0,64622.5,0.1311927832113254,0.1156402646912522
BTC,bitcoin-above-62k-on-july-12-2026,62000.0,1783872060,1783606500,0.3272820691980858,3.073611111111111,62932.01,64173.58,11.827852419630762,0.0195366622360687,1,2026-07-12,True,0.71,1783607400.0,0.275587,0.0445102422996057,0.0005583016918121,0.0066035100163844,73.51666666666667,0.0511137523159901,62775.5,64150.5,0.017636754011013,0.042834255622248796
BTC,bitcoin-above-64k-on-july-12-2026,64000.0,1783872060,1783606500,0.3003716050757854,3.073611111111111,62932.01,64173.58,11.910764116874438,0.0195366622360687,1,2026-07-12,True,0.26,1783607400.0,0.726532,0.4938354244751368,0.0005583016918121,0.0066497997572266,73.51666666666667,0.5004852242323634,62775.5,64150.5,0.4667735565512718,0.4921476893505514
BTC,bitcoin-above-64k-on-july-13-2026,64000.0,1783958460,1783672200,0.3078131854724296,3.313194444444444,64331.99,62565.02,13.426532239348838,-0.0278506832052399,0,2026-07-13,True,0.56,1783673100.0,-0.5772480000000001,-0.2033099040569549,0.000521562097771,0.0070027703205452,79.26666666666667,-0.1963071337364096,64146.5,62530.0,-0.23695723342453218,-0.20570570630395435
BTC,bitcoin-above-64k-on-july-14-2026,64000.0,1784044860,1783710000,0.2822558297827399,3.875694444444445,63810.0,64783.23,13.6231705265878,0.0151368556881369,1,2026-07-14,True,0.48,1783710900.0,0.502528,0.2963160337241602,0.0005405251392457,0.0073636661458518,92.76666666666668,0.3036796998700121,63876.0,64622.5,0.3420685997432552,0.2941434805014008
BTC,bitcoin-above-64k-on-july-15-2026,64000.0,1784131260,1783710900,0.3003026955630126,4.865277777777778,63882.05,65400.0,11.477913105487543,0.0234838442098448,1,2026-07-15,True,0.48,1783711800.0,0.502528,0.2329824767765941,0.0007448879089121,0.0085497586918219,116.51666666666668,0.241532235468416,63839.5,65304.5,0.24262285095452096,0.23349769629457517
ETH,ethereum-above-1900-on-july-15-2026,1900.0,1784131260,1783800900,0.5930356751809968,3.823611111111111,1824.95,1930.76,5.1648427524012135,0.0563611183894098,1,2026-07-15,True,0.19,1783801800.0,0.799227,0.5081306861692299,0.0002265974174675,0.0011703400293202,91.51666666666668,0.5093010261985501,1825.25,1926.5,0.5179428269370621,0.5056856362718694
