asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,fund_sum,fund_pnl,hold_h,ev_hf
ETH,ethereum-above-2200-on-may-19,2200.0,1779206460,1778744700,0.4585942220402096,5.344444444444444,2269.6,2110.45,6.235424959067176,-0.0727024096211931,0,2026-05-19,True,0.71,1778751900,-0.71,-0.2566695804636867,4.90955925261001e-05,0.0003061318830174365,126.26666666666667,-0.2563634485806693
ETH,ethereum-above-2300-on-may-17,2300.0,1779033660,1778744700,0.4104981286437638,3.344444444444444,2269.6,2186.91,9.521650766771929,-0.0371140159280258,0,2026-05-17,True,0.35,1778750100,-0.35,0.003386698219073,4.078646691954568e-05,0.00038835449401841004,78.76666666666667,0.00377505271309141
XRP,xrp-above-1pt5-on-may-19,1.5,1779206460,1778764500,0.4981479132879314,5.115277777777778,1.4569,1.367,5.897557514877438,-0.0636923329360007,0,2026-05-19,True,0.28,1778767200,-0.28,0.0956291967467867,-2.8447376548557763e-05,-0.00016777003934249506,122.01666666666667,0.0954614267074442
XRP,xrp-above-1pt5-on-may-18,1.5,1779120060,1778764500,0.4981479132879314,4.115277777777778,1.4569,1.3756,6.383337862768254,-0.0574208911018391,0,2026-05-18,True,0.26,1778766300,-0.26,0.1065369482842625,3.746471970369179e-05,0.00023914996380257564,98.26666666666667,0.10677609824806507
XRP,xrp-above-1pt4-on-may-16,1.4,1778947260,1778764500,0.5088826332037137,2.1152777777777776,1.4569,1.4142,6.18986562848245,-0.0297468904898099,1,2026-05-16,True,0.8200000000000001,1778766300,0.1799999999999999,0.3641292549971059,5.3461756035214124e-05,0.00033092108612068613,50.266666666666666,0.3644601760832266
BTC,bitcoin-above-84k-on-may-21,84000.0,1779379260,1778781600,0.3534387699344096,6.91736111111111,81668.48,77313.81,6.836827546447666,-0.0547955314827011,0,2026-05-21,True,0.26,1778790600,-0.26,0.1146275990631714,7.462346270048319e-05,0.0005101877454019734,163.51666666666668,0.11513778680857337
XRP,xrp-above-1pt6-on-may-16,1.6,1778947260,1778785200,0.5916894899482842,1.8756944444444448,1.5362,1.4142,5.815601456144551,-0.0827478343944412,0,2026-05-16,True,0.104,1778786100,-0.104,0.3772284261971206,5.397633192532074e-05,0.0003139048345422369,44.766666666666666,0.37754233103166285
BTC,bitcoin-above-82k-on-may-19,82000.0,1779206460,1778786100,0.3431366693726281,4.865277777777778,81546.0,76528.0,9.942141592152506,-0.0635105912633241,0,2026-05-19,True,0.44,1778787000,-0.44,0.191431290941293,-4.832463830259891e-05,-0.00048045039639399466,116.51666666666667,0.190950840544899
XRP,xrp-above-1pt6-on-may-21,1.6,1779379260,1778786100,0.5314705783468933,6.865277777777778,1.5403,1.3639,4.683823676213418,-0.1216289596975825,0,2026-05-21,True,0.25,1778787000,-0.25,0.3196886011447446,-3.501280092932087e-05,-0.00016399378596330025,164.51666666666668,0.3195246073587813
BTC,bitcoin-above-80k-on-may-18,80000.0,1779120060,1778786100,0.3540874924938952,3.8652777777777776,81546.0,76324.55,9.627680520538965,-0.0661726354378614,0,2026-05-18,True,0.72,1778790600,-0.72,-0.0829110068021746,-4.587071192670676e-05,-0.00044162855968000905,91.51666666666667,-0.08335263536185461
BTC,bitcoin-above-82k-on-may-16,82000.0,1778947260,1778787900,0.3640969411280022,1.8444444444444443,81446.27,78213.57,14.842844418110312,-0.0405003771246524,0,2026-05-16,True,0.37,1778789700,-0.37,0.2311407965360093,-1.3337171355879557e-06,-1.979615594129976e-05,43.766666666666666,0.231121000380068
XRP,xrp-above-1pt6-on-may-17,1.6,1779033660,1778788800,0.547625837889283,2.834027777777778,1.517,1.4131,4.375791450235574,-0.0709488277598316,0,2026-05-17,True,0.0999999999999999,1778796000,-0.0999999999999999,0.2104572739157075,5.427864335890743e-05,0.00023751202354029306,66.01666666666667,0.21069478593924781
SOL,solana-above-90-on-may-18,90.0,1779120060,1778788800,0.7784277365796073,3.8340277777777776,92.9,84.12,4.69071225350438,-0.0992792949852938,0,2026-05-18,True,0.72,1778789700,-0.72,-0.2543093944932063,0.0008993198450729066,0.004218450617103143,91.76666666666667,-0.25009094387610314
SOL,solana-above-90-on-may-19,90.0,1779206460,1778788800,0.7052216222145387,4.834027777777778,92.9,84.34,4.623249712529635,-0.096667397501379,0,2026-05-19,True,0.7,1778789700,-0.7,-0.2530824822907615,0.0009141409792479856,0.004226302019519808,115.76666666666667,-0.2488561802712417
XRP,xrp-above-1pt6-on-may-19,1.6,1779206460,1778788800,0.5161847431511729,4.834027777777778,1.517,1.367,4.372455227959518,-0.1041161426245826,0,2026-05-19,True,0.142,1778796900,-0.142,0.313243172133835,-2.7728955950154298e-05,-0.00012124361841011136,113.76666666666667,0.3131219285154249
SOL,solana-above-90-on-may-17,90.0,1779033660,1778788800,0.8895715250453515,2.834027777777778,92.9,86.46,4.760814705295552,-0.0718417665803072,0,2026-05-17,True,0.75,1778789700,-0.75,-0.4079746612100626,0.0008863023885761524,0.004219521444871918,67.76666666666667,-0.4037551397651907
BTC,bitcoin-above-80k-on-may-16,80000.0,1778947260,1778804100,0.3567125659438049,1.6569444444444443,81480.29,78213.57,12.521744177637444,-0.0409179885993488,0,2026-05-16,True,0.76,1778805000,-0.76,-0.2476354144954679,-6.623068751331757e-07,-8.293237257508092e-06,39.516666666666666,-0.2476437077327254
ETH,ethereum-above-2300-on-may-16,2300.0,1778947260,1778808600,0.4087576218265837,1.604861111111111,2286.3,2179.01,14.321371519273969,-0.0480641451449632,0,2026-05-16,True,0.36,1778810400,-0.36,0.3283444793773261,-2.57568749053097e-07,-3.6887377469440477e-06,38.016666666666666,0.32834079063957916
SOL,solana-above-100-on-may-20,100.0,1779292860,1778811300,0.6779290365588225,5.573611111111111,91.91,85.98,2.74728419972388,-0.0666951263018825,0,2026-05-20,True,0.0999999999999999,1778916600,-0.0999999999999999,0.0832304666877506,0.00019240217750781524,0.0005285834622596902,104.51666666666667,0.08375905015001028
BTC,bitcoin-above-84k-on-may-16,84000.0,1778947260,1778814000,0.3261156800460513,1.542361111111111,81299.14,78213.57,5.641434614801194,-0.0386922764834918,0,2026-05-16,True,0.041,1778814900,-0.041,0.1772799478794291,-6.623068751331757e-07,-3.7363609309971093e-06,36.766666666666666,0.17727621151849812
BTC,bitcoin-above-82k-on-may-20,82000.0,1779292860,1778821200,0.3312996109766075,5.459027777777778,80724.71,77481.22,9.063281584729818,-0.0410091397806094,0,2026-05-20,True,0.35,1778823900,-0.35,0.0216773813792089,-1.0998328899810075e-05,-9.968095178045041e-05,130.26666666666668,0.02157770042742845
BTC,bitcoin-above-82k-on-may-18,82000.0,1779120060,1778821200,0.3058449161291875,3.459027777777778,80724.71,76324.55,11.572912003168383,-0.0560500814310013,0,2026-05-18,True,0.3,1778823900,-0.3,0.3486626601714006,-4.5320416253933835e-05,-0.0005244891892537384,82.26666666666667,0.34813817098214683
BTC,bitcoin-above-80k-on-may-20,80000.0,1779292860,1778823000,0.3517649968521491,5.438194444444444,80792.1,77481.22,9.092477466801007,-0.0418436040560057,0,2026-05-20,True,0.6,1778823900,-0.6,-0.2195379729910246,-1.0998328899810075e-05,-0.00010000205769398942,130.26666666666668,-0.21963797504871857
BTC,bitcoin-above-82k-on-may-17,82000.0,1779033660,1778823000,0.3108237445705579,2.438194444444445,80792.1,78075.02,13.141654077197895,-0.0342090291367469,0,2026-05-17,True,0.25,1778823900,-0.25,0.1995632272319115,-2.919764277967314e-05,-0.0003837053212800592,58.266666666666666,0.19917952191063143
BTC,bitcoin-above-78k-on-may-20,78000.0,1779292860,1778839200,0.3533220158088569,5.250694444444445,80489.8,77481.22,7.263047415192848,-0.0380948839080417,0,2026-05-20,True,0.78,1778850900,-0.78,-0.5033150518996261,-1.0998328899810075e-05,-7.988138428720638e-05,122.76666666666667,-0.5033949332839133
BTC,bitcoin-above-78k-on-may-21,78000.0,1779379260,1778840100,0.3615064689791638,6.240277777777778,80589.12,77313.81,6.755744498599036,-0.0414910585788435,0,2026-05-21,True,0.76,1778852700,-0.76,-0.4796970092649275,7.517375837325611e-05,0.0005078547045691382,146.26666666666668,-0.4791891545603583
ETH,ethereum-above-2300-on-may-19,2300.0,1779206460,1778840100,0.3439096529663032,4.240277777777778,2258.58,2110.45,9.455872175871583,-0.0678351023339683,0,2026-05-19,True,0.29,1778847300,-0.29,0.3514400567071731,6.843872289385988e-06,6.471478155642352e-05,99.76666666666667,0.3515047714887295
BTC,bitcoin-above-78k-on-may-19,78000.0,1779206460,1778841900,0.3441696032087009,4.219444444444444,80539.4,76528.0,7.529583031035845,-0.0510898187431901,0,2026-05-19,True,0.83,1778849100,-0.83,-0.4453149677325786,-4.536881213638641e-05,-0.0003416082380003882,99.26666666666667,-0.445656575970579
ETH,ethereum-above-2300-on-may-18,2300.0,1779120060,1778848200,0.3184806486967748,3.146527777777778,2258.93,2105.1,11.103888937813725,-0.0705282778990772,0,2026-05-18,True,0.24,1778850900,-0.24,0.5431381647666157,-2.809349694635546e-06,-3.119470699671401e-05,74.76666666666667,0.5431069700596189
ETH,ethereum-above-2300-on-may-20,2300.0,1779292860,1778848200,0.3766519975891006,5.146527777777778,2258.93,2138.59,8.148844602966395,-0.0547445164700389,0,2026-05-20,True,0.31,1778850900,-0.31,0.1361045575788821,6.916728744649735e-06,5.636334770102152e-05,122.76666666666667,0.1361609209265831
ETH,ethereum-above-2300-on-may-17,2300.0,1779033660,1778848200,0.3023296094158768,2.146527777777778,2258.93,2186.91,12.607223550766308,-0.0324016612588141,0,2026-05-17,True,0.17,1778850000,-0.17,0.2384949869060743,-1.722129124847975e-06,-2.1711266860243965e-05,51.016666666666666,0.23847327563921406
BTC,bitcoin-above-78k-on-may-18,78000.0,1779120060,1778850900,0.3302036198096424,3.115277777777778,80134.22,76324.55,8.95998416227884,-0.0487083360601704,0,2026-05-18,True,0.8200000000000001,1778851800,-0.8200000000000001,-0.3835740803299178,-4.5320416253933835e-05,-0.00040607021186313166,74.51666666666667,-0.3839801505417809
ETH,ethereum-above-2200-on-may-18,2200.0,1779120060,1778851800,0.3555588146770348,3.104861111111111,2247.47,2105.1,9.946724194157987,-0.0654421671657076,0,2026-05-18,True,0.75,1778852700,-0.75,-0.0990648125347238,-2.8092413638233435e-06,-2.794274904077103e-05,74.26666666666667,-0.09909275528376457
BTC,bitcoin-above-78k-on-may-17,78000.0,1779033660,1778852700,0.3164233302966296,2.094444444444445,79149.8,78075.02,13.914431987132737,-0.0136721001430168,1,2026-05-17,True,0.741,1778853600,0.259,0.4492395075612758,-2.919764277967314e-05,-0.00040626861464235914,50.016666666666666,0.4488332389466334
ETH,ethereum-above-2200-on-may-19,2200.0,1779206460,1778854500,0.3889868062373932,4.073611111111111,2220.89,2110.45,9.497462691355384,-0.0510068215544828,0,2026-05-19,True,0.58,1778855400,-0.58,-0.0955646152816775,6.844088951010394e-06,6.500147946853882e-05,97.51666666666667,-0.09549961380220896
BTC,bitcoin-above-80k-on-may-18,80000.0,1779120060,1778872500,0.2793616558312007,2.8652777777777776,79080.0,76324.55,14.366185576562216,-0.0354653555390123,0,2026-05-18,True,0.33,1778873400,-0.33,0.1795018792122102,-4.5179445823341144e-05,-0.0006490563029443576,68.51666666666667,0.17885282290926585
BTC,bitcoin-above-80k-on-may-19,80000.0,1779206460,1778874300,0.2975651142214706,3.844444444444445,79125.62,76528.0,12.17584547910874,-0.0333800291987017,0,2026-05-19,True,0.36,1778877900,-0.36,0.04643007761153,-4.522784170579372e-05,-0.0005506872119633342,91.26666666666667,0.045879390399566664
BTC,bitcoin-above-80k-on-may-17,80000.0,1779033660,1778913000,0.2550874581662359,1.3965277777777778,78824.77,78075.02,16.16531466521344,-0.009557128237803,0,2026-05-17,True,0.13,1778914800,-0.13,0.0244939852598833,-2.905667234908045e-05,-0.0004697102516468921,33.016666666666666,0.024024275008236406
ETH,ethereum-above-2100-on-may-17,2100.0,1779033660,1778915700,0.4253405938102501,1.3652777777777778,2191.79,2186.91,4.051948532237715,-0.0022289729921895,1,2026-05-17,True,0.952,1778923800,0.048,0.0570316838441001,-1.3894783315333142e-06,-5.630094686032521e-06,30.516666666666666,0.05702605374941407
BTC,bitcoin-above-80k-on-may-21,80000.0,1779379260,1778915700,0.3368027656981911,5.365277777777778,78259.33,77313.81,8.35593750639124,-0.0121554613103416,0,2026-05-21,True,0.28,1778927400,-0.28,-0.1784297249294287,7.567040693587553e-05,0.0006322971914393702,125.51666666666667,-0.17779742773798934
ETH,ethereum-above-2100-on-may-19,2100.0,1779206460,1778917500,0.4340198326180616,3.344444444444444,2198.18,2110.45,5.364810480146527,-0.0407285503667632,1,2026-05-19,True,0.87,1778918400,0.13,0.3485009538487871,7.166337980937798e-06,3.8446045104407206e-05,80.01666666666667,0.3485393998938915
BTC,bitcoin-above-80k-on-may-20,80000.0,1779292860,1778921100,0.3387951669878237,4.302777777777777,78467.0,77481.22,9.351722617533037,-0.0126425698236081,0,2026-05-20,True,0.29,1778922900,-0.29,-0.1717701938368231,-1.0611941340573847e-05,-9.92399318505783e-05,102.76666666666667,-0.17186943376867367
BTC,bitcoin-above-76k-on-may-20,76000.0,1779292860,1778922900,0.3766381887431271,4.281944444444445,78263.4,77481.22,7.6597935549226355,-0.010044476351933,1,2026-05-20,True,0.79,1778923800,0.2099999999999999,0.2869386152231095,-1.0599338858030202e-05,-8.118874747118079e-05,102.51666666666667,0.2868574264756383
ETH,ethereum-above-2100-on-may-18,2100.0,1779120060,1778924700,0.4336776113133859,2.261111111111111,2175.44,2105.1,6.969016185586224,-0.0328679709873533,1,2026-05-18,True,0.865,1778925600,0.135,0.3640574217982439,-2.4665679649628347e-06,-1.718955207067447e-05,54.016666666666666,0.3640402322461732
BTC,bitcoin-above-78k-on-may-20,78000.0,1779292860,1778925600,0.3715842812471961,4.250694444444444,78083.48,77481.22,9.948547712858137,-0.0077429263699741,0,2026-05-20,True,0.52,1778926500,-0.52,-0.4429691275711643,-1.0537907115065054e-05,-0.00010483687172789192,101.76666666666667,-0.4430739644428922
