asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,pnl_static,pnl_daily,pnl_daily_cap2,pnl_move2
BTC,bitcoin-above-76k-on-may-26-2026,76000.0,1779811260,1779476400,0.2611786826871305,3.875694444444445,76537.47,76478.64,14.372978469090777,-0.0007689386810145,1,2026-05-26,True,0.62,1779477300,0.38,0.3910519391062734,0.3807222533270459,0.3174572350876468,0.3174572350876468,0.468395626575769
BTC,bitcoin-above-74k-on-may-26-2026,74000.0,1779811260,1779478200,0.2920744320522634,3.854861111111111,76259.51,76478.64,8.165978407921882,0.002869357136318,1,2026-05-26,True,0.8200000000000001,1779479100,0.1799999999999999,0.15656889158021,0.15069211346186553,0.056345252027255086,0.056345252027255086,0.010323758454628636
BTC,bitcoin-above-74k-on-may-25-2026,74000.0,1779724860,1779478200,0.2744769273756045,2.8548611111111115,76259.51,77614.07,7.742690130406171,0.0176065961647474,1,2026-05-25,True,0.869,1779479100,0.131,-0.0053224183548368,-0.010914467890709618,0.020165493951087084,0.020165493951087084,-0.20999244887758461
BTC,bitcoin-above-74k-on-may-27-2026,74000.0,1779897660,1779478200,0.3153809216176299,4.854861111111111,76259.51,75358.0,7.908815398213492,-0.011892038384137,1,2026-05-27,True,0.76,1779489900,0.24,0.3340519362886092,0.3286091767782715,0.23172649745444662,0.23172649745444662,0.2303105640542017
ETH,ethereum-above-2000-on-may-23-2026,2000.0,1779552060,1779478200,0.4587901467284097,0.8548611111111112,2085.52,2063.24,3.099718752815336,-0.0107406618787443,1,2026-05-23,True,0.952,1779479100,0.048,0.0812930310431928,0.07912491657708066,0.07912491657708066,0.07912491657708066,-0.16654430499873776
ETH,ethereum-above-2000-on-may-24-2026,2000.0,1779638460,1779478200,0.3704808966300183,1.854861111111111,2085.52,2096.1,4.389262604899455,0.0050602506091261,1,2026-05-24,True,0.92,1779479100,0.0799999999999999,0.0577892312299429,0.05478128157768252,0.0506604604345034,0.0506604604345034,-0.24790467669210714
BTC,bitcoin-above-74k-on-may-24-2026,74000.0,1779638460,1779478200,0.2642124789685799,1.854861111111111,76259.51,76388.0,6.007972016516821,0.0016834867512274,1,2026-05-24,True,0.903,1779489900,0.0969999999999999,0.0868856587084483,0.08254210246487993,0.0725875640559805,0.0725875640559805,-0.3306030768675659
BTC,bitcoin-above-72k-on-may-28-2026,72000.0,1779984060,1779478200,0.3631743056771044,5.854861111111111,76259.51,72890.01,4.087815766767121,-0.0451905364347974,1,2026-05-28,True,0.898,1779479100,0.1019999999999999,0.2867305873468292,0.28433420970327816,0.16066958092442235,0.16066958092442235,0.23534994609176532
ETH,ethereum-above-2100-on-may-24-2026,2100.0,1779638460,1779478200,0.251814026402997,1.854861111111111,2085.52,2096.1,20.560796368506924,0.0050602506091261,0,2026-05-24,True,0.22,1779479100,-0.22,-0.3240427823478553,-0.3381330398361662,-0.31849915766330467,-0.31849915766330467,0.029565303927246805
ETH,ethereum-above-2000-on-may-26-2026,2000.0,1779811260,1779482700,0.4234440205272794,3.8027777777777776,2072.29,2087.37,6.703001469019449,0.0072506243610587,1,2026-05-26,True,0.81,1779493500,0.1899999999999999,0.1413990542565147,0.13683627019380834,0.025778236351345726,0.025778236351345726,-0.07206119073996575
ETH,ethereum-above-2100-on-may-25-2026,2100.0,1779724860,1779491700,0.3302492484185304,2.698611111111111,2077.17,2127.12,12.97330310665341,0.0237625617511577,1,2026-05-25,True,0.34,1779492600,0.6599999999999999,0.3517210838116615,0.3428676305953687,0.258632937713609,0.258632937713609,0.3043960771599678
BTC,bitcoin-above-78k-on-may-26-2026,78000.0,1779811260,1779549300,0.2984459233105499,3.031944444444444,75649.55,76478.64,7.671506612763148,0.0108999943883799,0,2026-05-26,True,0.13,1779555600,-0.13,-0.2136193790295377,-0.21911149027284713,-0.1510302238801495,-0.2630911357627825,-0.16861154109127685
BTC,bitcoin-above-76k-on-may-25-2026,76000.0,1779724860,1779571800,0.346806626548229,1.7715277777777778,76752.13,77614.07,15.269582407501014,0.0111675866614762,1,2026-05-25,True,0.65,1779575400,0.35,0.1794756151796792,0.16855904484643414,0.049851752543043096,0.049851752543043096,0.16855904484643414
BTC,bitcoin-above-76k-on-may-24-2026,76000.0,1779638460,1779571800,0.3287935778871358,0.7715277777777778,76752.13,76388.0,21.44996735082317,-0.0047555227520438,1,2026-05-24,True,0.72,1779575400,0.28,0.3820058077674368,0.3666550933493744,0.3666550933493744,0.3666550933493744,0.3666550933493744
ETH,ethereum-above-2200-on-may-27-2026,2200.0,1779897660,1779590700,0.4759968828794491,3.5527777777777776,2123.52,2072.81,6.282026399308628,-0.0241699144935808,0,2026-05-27,True,0.2,1779600600,-0.2,-0.0481639590822929,-0.05246716733257244,-0.08118579728832527,-0.08118579728832527,0.011205432267249234
BTC,bitcoin-above-78k-on-may-27-2026,78000.0,1779897660,1779590700,0.3366990409725853,3.5527777777777776,76825.78,75358.0,10.737401055442424,-0.0192901702722093,0,2026-05-27,True,0.32,1779591600,-0.32,-0.1128737053595151,-0.12017371006550386,-0.1176752086027072,-0.1176752086027072,-0.09784309176118829
BTC,bitcoin-above-76k-on-may-26-2026,76000.0,1779811260,1779591600,0.353995034398361,2.542361111111111,76830.0,76478.64,12.688226801325614,-0.0045837027212851,1,2026-05-26,True,0.66,1779594300,0.3399999999999999,0.3981590597175194,0.3891359038570367,0.4245546194422261,0.4239798152418055,0.3891359038570367
BTC,bitcoin-above-76k-on-may-28-2026,76000.0,1779984060,1779592500,0.3483849019738131,4.531944444444444,76924.99,72890.01,9.847186923772938,-0.0538791986242043,0,2026-05-28,True,0.63,1779594300,-0.63,-0.0994414598443697,-0.10512261525344466,0.08021149254395238,0.08021149254395238,-0.028528163796233314
BTC,bitcoin-above-78k-on-may-28-2026,78000.0,1779984060,1779596100,0.3395483308535447,4.490277777777778,76842.44,72890.01,9.715580198229617,-0.0528054991036945,0,2026-05-28,True,0.33,1779597900,-0.33,0.1830360614494861,0.17746122438863268,0.08369715371278758,0.08369715371278758,-0.034863272032195684
ETH,ethereum-above-2200-on-may-26-2026,2200.0,1779811260,1779606000,0.4505174354579042,2.375694444444445,2128.13,2087.37,7.10945566979589,-0.0193387594844547,0,2026-05-26,True,0.152,1779606900,-0.152,-0.0145119467364244,-0.019423820950000045,-0.07902631372839834,-0.07902631372839834,0.0331662023003917
BTC,bitcoin-above-76k-on-may-27-2026,76000.0,1779897660,1779634800,0.3511982512980028,3.042361111111111,76465.16,75358.0,12.254728834630454,-0.0145851216206973,0,2026-05-27,True,0.59,1779638400,-0.59,-0.4112632895182483,-0.41941787387574275,-0.23992433077640335,-0.23992433077640335,-0.37435835013471047
ETH,ethereum-above-2100-on-may-25-2026,2100.0,1779724860,1779675300,0.4670218242392046,0.5736111111111111,2108.12,2127.12,21.124903350642462,0.0089723970610172,1,2026-05-25,True,0.55,1779676200,0.4499999999999999,0.2604589792624212,0.24567599177064142,0.24567599177064142,0.24567599177064142,0.24567599177064142
BTC,bitcoin-above-76k-on-may-28-2026,76000.0,1779984060,1779678900,0.3395540679851365,3.531944444444445,77093.75,72890.01,10.97600650459758,-0.0560706211424875,0,2026-05-28,True,0.6900000000000001,1779682500,-0.6900000000000001,-0.0745684976232304,-0.0807580244457339,0.0419190257799612,0.0419190257799612,-0.008777141236692213
BTC,bitcoin-above-78k-on-may-28-2026,78000.0,1779984060,1779685200,0.3115732381201582,3.459027777777778,77391.07,72890.01,12.669781127307363,-0.0599198066753661,0,2026-05-28,True,0.4,1779689700,-0.4,0.3591708357674602,0.3520252252348297,0.09240418642967557,0.09240418642967557,0.023420152340858556
ETH,ethereum-above-2200-on-may-28-2026,2200.0,1779984060,1779724800,0.4200080694625485,3.000694444444444,2127.12,1989.45,6.964075747517062,-0.0669107334897805,0,2026-05-28,True,0.15,1779738300,-0.15,0.3159714163447581,0.31122903102505073,0.05613685747714885,0.05613685747714885,0.07314005831231986
BTC,bitcoin-above-78k-on-may-27-2026,78000.0,1779897660,1779736500,0.2784311760320476,1.8652777777777776,77493.5,75358.0,18.9351052632716,-0.0279439712363899,0,2026-05-27,True,0.36,1779737400,-0.36,0.169122036834878,0.15651214724525536,0.0629833525012245,0.0629833525012245,0.055979599070721794
BTC,bitcoin-above-76k-on-may-27-2026,76000.0,1779897660,1779743700,0.2994237861149136,1.7819444444444446,77362.01,75358.0,13.416208409236807,-0.0262457425895537,0,2026-05-27,True,0.8200000000000001,1779744600,-0.8200000000000001,-0.467881647563365,-0.4768160389656393,-0.37711053366470143,-0.39035562546933494,-0.3983285508772321
ETH,ethereum-above-2100-on-may-26-2026,2100.0,1779811260,1779748200,0.3473866284815305,0.7298611111111111,2110.85,2087.37,24.36863312905046,-0.0111858096155966,0,2026-05-26,True,0.59,1779750000,-0.59,-0.3174171092261213,-0.33443055686484696,-0.33443055686484696,-0.33443055686484696,-0.33443055686484696
BTC,bitcoin-above-76k-on-may-26-2026,76000.0,1779811260,1779749100,0.292676952968907,0.7194444444444444,77186.24,76478.64,15.206275255070578,-0.0092097166441622,1,2026-05-26,True,0.87,1779750000,0.13,0.2700454863123357,0.25944095345614865,0.25944095345614865,0.25944095345614865,0.25944095345614865
ETH,ethereum-above-2100-on-may-28-2026,2100.0,1779984060,1779792300,0.4212630303019426,2.219444444444445,2134.29,1989.45,10.8405128087758,-0.0702758200531357,0,2026-05-28,True,0.68,1779794100,-0.68,0.0818259274332415,0.07444484318858312,0.2208999875317361,0.2208999875317361,-0.003190325088855004
ETH,ethereum-above-2100-on-may-27-2026,2100.0,1779897660,1779792300,0.409490137896431,1.2194444444444446,2134.29,2072.81,13.444203324020943,-0.0292288640332179,0,2026-05-27,True,0.73,1779794100,-0.73,-0.3370412090072552,-0.3463635923795311,-0.30017297117227293,-0.30017297117227293,-0.3239454483318547
BTC,bitcoin-above-78k-on-may-26-2026,78000.0,1779811260,1779805800,0.3034738469598341,0.0631944444444444,77958.4,76478.64,98.9927359634042,-0.0191638649251896,0,2026-05-26,True,0.301,1779806700,-0.301,1.5960834205776384,1.5267972386907323,1.5267972386907323,1.5267972386907323,1.5267972386907323
BTC,bitcoin-above-78k-on-may-31-2026,78000.0,1780243260,1779826500,0.3147486389988258,4.823611111111111,76115.49,73644.92,8.665922479637587,-0.0329966264692026,0,2026-05-31,True,0.23,1779829200,-0.23,0.0559462070716674,0.0530899297036473,0.01952349697941794,0.01952349697941794,0.022395889305148457
ETH,ethereum-above-2100-on-may-31-2026,2100.0,1780243260,1779826500,0.4270803108996558,4.823611111111111,2076.24,2010.89,7.863123346092959,-0.031981155418279,0,2026-05-31,True,0.39,1779835500,-0.39,-0.1385282301955024,-0.13919045755770804,-0.13067295042217064,-0.13067295042217064,-0.09087651725293824
ETH,ethereum-above-2100-on-may-29-2026,2100.0,1780070460,1779826500,0.440892656419119,2.823611111111111,2076.24,2031.6,9.796520694054724,-0.0217349056131385,0,2026-05-29,True,0.36,1779836400,-0.36,-0.1470735473775617,-0.15006657816500485,-0.06312989391169851,-0.06312989391169851,-0.06300757576570166
BTC,bitcoin-above-76k-on-may-30-2026,76000.0,1780156860,1779837300,0.3259276056936213,3.698611111111111,75891.96,73905.42,12.137812354407846,-0.0265245823177019,0,2026-05-30,True,0.5,1779838200,-0.5,-0.1780495970486895,-0.1825713253011432,-0.13278838154354755,-0.13278838154354755,-0.08032241772986762
BTC,bitcoin-above-76k-on-may-31-2026,76000.0,1780243260,1779837300,0.3244376592222652,4.698611111111111,75891.96,73644.92,10.820160352800295,-0.0300555842884042,0,2026-05-31,True,0.48,1779849000,-0.48,-0.1547937585023613,-0.1583600700181479,-0.15295524474616762,-0.15295524474616762,-0.06723766953710542
BTC,bitcoin-above-78k-on-june-1-2026,78000.0,1780329660,1779837300,0.3133445052244424,5.698611111111111,75891.96,71161.39,7.8665223528073085,-0.0643603538843569,0,2026-06-01,True,0.23,1779838200,-0.23,0.2762921624658828,0.27374687648692897,-0.02681452717107862,-0.02681452717107862,0.04890140102814897
BTC,bitcoin-above-76k-on-june-1-2026,76000.0,1780329660,1779838200,0.3232790533472561,5.688194444444445,75905.99,71161.39,9.872571123541604,-0.0645452048660724,0,2026-06-01,True,0.5,1779839100,-0.5,0.137227125723864,0.13403276413306456,-0.11866897018680975,-0.11866897018680975,0.02355587482181174
BTC,bitcoin-above-74k-on-june-1-2026,74000.0,1780329660,1779839100,0.3434532854119935,5.677777777777778,75952.01,71161.39,7.842061062376113,-0.0651512974184407,0,2026-06-01,True,0.75,1779840000,-0.75,-0.2390795473515605,-0.2416169186540191,0.3936383529659593,0.0433698878272411,-0.11966174870633861
BTC,bitcoin-above-76k-on-june-2-2026,76000.0,1780416060,1779839100,0.3214126266044786,6.677777777777777,75952.01,67298.23,9.170478149007154,-0.1209677573148171,0,2026-06-02,True,0.5,1779846300,-0.5,0.6093321751899312,0.606263967925438,-0.03417898906204559,-0.03417898906204559,0.006265531328013795
BTC,bitcoin-above-78k-on-june-2-2026,78000.0,1780416060,1779839100,0.3129609756498436,6.677777777777777,75952.01,67298.23,7.631088736357459,-0.1209677573148171,0,2026-06-02,True,0.25,1779849000,-0.25,0.6731156903075238,0.6705625233388615,-0.017248726572778518,-0.017248726572778518,0.07029479402279716
BTC,bitcoin-above-78k-on-may-30-2026,78000.0,1780156860,1779840900,0.3113269952073633,3.656944444444444,75981.36,73905.42,8.867357077324648,-0.027701879427239,0,2026-05-30,True,0.18,1779841800,-0.18,0.0656424565943221,0.062339084512885314,0.036490718632666196,0.036490718632666196,0.05186368839718693
ETH,ethereum-above-2200-on-may-30-2026,2200.0,1780156860,1779843600,0.4511103819982223,3.625694444444444,2083.36,2026.01,4.1434226673559005,-0.0279136333498147,0,2026-05-30,True,0.0699999999999999,1779849000,-0.0699999999999999,0.045657981149884,0.04481884028801336,0.047521141454236235,0.047521141454236235,0.044094178433777706
ETH,ethereum-above-2200-on-may-31-2026,2200.0,1780243260,1779844500,0.4430080216397047,4.615277777777777,2081.39,2010.89,4.193785795983665,-0.0344585296117306,0,2026-05-31,True,0.09,1779857100,-0.09,0.0545116920361584,0.054158553380753316,0.026108640066828285,0.026108640066828285,0.03452208504341065
BTC,bitcoin-above-76k-on-may-29-2026,76000.0,1780070460,1779855300,0.333015812394631,2.4902777777777776,75630.01,73804.01,14.240718907901108,-0.0244400959169545,0,2026-05-29,True,0.42,1779856200,-0.42,-0.0719554639645092,-0.07759223918314756,0.046841837199432634,0.046841837199432634,-0.0738696867271756
XRP,xrp-above-1pt4-on-may-30-2026,1.4,1780156860,1779885000,0.5473627785119188,3.146527777777778,1.3358,1.3418,5.003456449208584,0.004481632837252,0,2026-05-30,True,0.11,1779950700,-0.11,-0.1324236547225337,-0.13487140570434542,0.0571291320979948,0.0571291320979948,0.032724140800996664
BTC,bitcoin-above-74k-on-may-27-2026,74000.0,1779897660,1779888600,0.3928714885739268,0.1048611111111111,75200.01,75358.0,3.2643548911014606,0.0020987267032944,1,2026-05-27,True,0.967,1779889500,0.033,0.0261490112210155,0.023926052849145844,0.023926052849145844,0.023926052849145844,0.023926052849145844
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1779894900,0.3462048269237138,6.031944444444444,75130.0,67298.23,8.52117882764629,-0.1100860102248305,0,2026-06-02,True,0.66,1779902100,-0.66,0.2780625795478793,0.2750103691462679,0.25653423786326,0.25653423786326,-0.12008233035640176
BTC,bitcoin-above-74k-on-may-31-2026,74000.0,1780243260,1779894900,0.340734087386264,4.031944444444444,75130.0,73644.92,10.261664533615232,-0.0199647807325013,0,2026-05-31,True,0.7,1779899400,-0.7,-0.4951281176358857,-0.49875269620677437,-0.44315396973740434,-0.508444080968302,-0.5057666971998862
BTC,bitcoin-above-78k-on-june-3-2026,78000.0,1780502460,1779901200,0.3215641720256957,6.959027777777777,75304.01,66104.0,6.4489063316219,-0.1303041276410977,0,2026-06-03,True,0.18,1779904800,-0.18,0.660319113781143,0.6577453963052409,0.01083364561518188,0.01083364561518188,0.05095320624204007
BTC,bitcoin-above-74k-on-may-30-2026,74000.0,1780156860,1779902100,0.3455283693759279,2.948611111111111,74968.25,73905.42,11.843699032071546,-0.0142785229528546,0,2026-05-30,True,0.68,1779903900,-0.68,-0.5108894715238645,-0.5156838893360747,-0.48509950677610114,-0.5016036404810613,-0.5294885768682533
BTC,bitcoin-above-74k-on-june-3-2026,74000.0,1780502460,1779903000,0.3425123187520155,6.938194444444445,74997.29,66104.0,8.167562197156183,-0.1262227201512692,0,2026-06-03,True,0.63,1779904800,-0.63,0.4009319175297304,0.39766166758705485,0.31852310722241767,0.31852310722241767,-0.042523868495094395
SOL,solana-above-90-on-june-3-2026,90.0,1780502460,1779904800,0.4900008459694072,6.91736111111111,83.41,73.35,3.014328914779363,-0.1285257016645297,0,2026-06-03,True,0.08,1779919200,-0.08,0.3074187388196982,0.30775781703010024,-0.03237226601997528,-0.03237226601997528,0.014917509364513876
SOL,solana-above-90-on-june-2-2026,90.0,1780416060,1779906600,0.4826314452748799,5.896527777777778,83.53,76.29,2.989257996319879,-0.0906639806656769,0,2026-06-02,True,0.08,1779924600,-0.08,0.1910180291830656,0.1907983859229926,-0.041927865261123715,-0.041927865261123715,0.012756376079094526
SOL,solana-above-90-on-june-1-2026,90.0,1780329660,1779906600,0.4793431865873009,4.896527777777778,83.53,79.72,2.8054754535420035,-0.0466853534232209,0,2026-06-01,True,0.06,1779926400,-0.06,0.0709746130687795,0.0704069192921215,-0.02765206900565678,-0.02765206900565678,0.021747805501131583
BTC,bitcoin-above-74k-on-may-29-2026,74000.0,1780070460,1779912000,0.3606716656236289,1.8340277777777776,75066.08,73804.01,13.438245240286022,-0.0169557261179376,0,2026-05-29,True,0.73,1779918300,-0.73,-0.5021447942000317,-0.50801689821878,-0.5595962726274774,-0.5595962726274774,-0.5229537214969091
ETH,ethereum-above-2100-on-may-30-2026,2100.0,1780156860,1779915600,0.4242355925919121,2.792361111111111,2063.29,2026.01,9.517202536962063,-0.0182334545438827,0,2026-05-30,True,0.29,1779917400,-0.29,-0.116468520157377,-0.11856397594055096,-0.08114043699981278,-0.08114043699981278,-0.051301695996597924
ETH,ethereum-above-2100-on-june-2-2026,2100.0,1780416060,1779915600,0.4213204670995668,5.792361111111111,2063.29,1912.25,7.047895810419262,-0.0760212369725107,0,2026-06-02,True,0.35,1779918300,-0.35,0.1857897575614484,0.1871682317098171,-0.08186002435555832,-0.08186002435555832,-0.010394963929083309
ETH,ethereum-above-2100-on-june-1-2026,2100.0,1780329660,1779915600,0.416341387139363,4.792361111111111,2063.29,1970.77,7.739360210335632,-0.0458774668653113,0,2026-06-01,True,0.33,1779918300,-0.33,0.0250622416083821,0.025517005069005845,-0.07119068284225263,-0.07119068284225263,0.0047020046989270595
ETH,ethereum-above-2100-on-may-29-2026,2100.0,1780070460,1779915600,0.4404053791568816,1.792361111111111,2063.29,2031.6,10.88183284812822,-0.0154781362473963,0,2026-05-29,True,0.25,1779916500,-0.25,-0.0815695085552786,-0.08508605574704647,-0.00864972384099391,-0.00864972384099391,0.014130857641047413
ETH,ethereum-above-2100-on-may-31-2026,2100.0,1780243260,1779916500,0.4010921283449226,3.781944444444444,2059.27,2010.89,8.622622373228669,-0.023774140926131,0,2026-05-31,True,0.3,1779918300,-0.3,-0.0950045605460511,-0.09588283692075028,-0.12276325559091428,-0.12276325559091428,-0.05350399810221738
ETH,ethereum-above-2000-on-june-3-2026,2000.0,1780502460,1779917400,0.4482869042385354,6.771527777777778,2056.35,1838.23,5.970662827345064,-0.1121294144458346,0,2026-06-03,True,0.6900000000000001,1779918300,-0.6900000000000001,-0.0205130733162867,-0.0191805391064963,0.2658814908851355,0.19155089393978514,0.027102412405285978
ETH,ethereum-above-2000-on-may-28-2026,2000.0,1779984060,1779918300,0.4853017820575628,0.7611111111111111,2032.92,1989.45,13.835268091689372,-0.0216149645323837,0,2026-05-28,True,0.77,1779919200,-0.77,-0.4709511709021134,-0.48064066638150493,-0.48064066638150493,-0.48064066638150493,-0.48630142898672307
SOL,solana-above-80-on-may-29-2026,80.0,1780070460,1779924600,0.5229777071722328,1.6881944444444443,82.31,82.6,8.258098873772438,0.0035170735423795,1,2026-05-29,True,0.79,1779939000,0.2099999999999999,0.1809556589407003,0.17834935554749395,0.17734774627295216,0.17734774627295216,-0.4308392777063511
ETH,ethereum-above-2000-on-may-31-2026,2000.0,1780243260,1779934500,0.4357480539245678,3.573611111111111,2021.08,2010.89,9.028225793737588,-0.0050546118624074,1,2026-05-31,True,0.6,1779938100,0.4,0.4456341771935194,0.44471457445679113,0.40772223217013226,0.4155467474789094,0.4543761863034915
SOL,solana-above-80-on-june-1-2026,80.0,1780329660,1779935400,0.4937788146341258,4.563194444444444,82.19,79.72,6.495744504563653,-0.0305131448158146,0,2026-06-01,True,0.6900000000000001,1779939000,-0.6900000000000001,-0.491794407245717,-0.4940348295827744,-0.5207537683274639,-0.5207537683274639,-0.3731312054816837
SOL,solana-above-80-on-june-3-2026,80.0,1780502460,1779935400,0.4882372792132602,6.563194444444445,82.19,73.35,5.669555517682776,-0.1137911355714179,0,2026-06-03,True,0.65,1779939000,-0.65,-0.0048548394576787,-0.00506205240028409,0.7158680634812695,0.574771919395521,0.11619141657073222
SOL,solana-above-80-on-june-2-2026,80.0,1780416060,1779935400,0.4905175663296771,5.563194444444444,82.19,76.29,6.042502940770612,-0.0744917720582705,0,2026-06-02,True,0.67,1779939000,-0.67,-0.2198832482746859,-0.22118861992131233,0.6519121793374023,0.1592896755409678,0.05192486730373806
SOL,solana-above-80-on-may-31-2026,80.0,1780243260,1779938100,0.5217040775637501,3.531944444444445,81.96,81.85,7.037756807528621,-0.0013430195535551,1,2026-05-31,True,0.71,1779939000,0.29,0.2994518450056767,0.2967029422019888,0.3005718389071132,0.3005718389071132,0.2967029422019888
BTC,bitcoin-above-72k-on-june-2-2026,72000.0,1780416060,1779940800,0.3473178070981091,5.500694444444444,73258.01,67298.23,8.688507555866005,-0.0848536572983307,0,2026-06-02,True,0.66,1779941700,-0.66,0.0772516425794108,0.07374332526178233,0.5068206073111151,0.5068206073111151,-0.015441063813315382
BTC,bitcoin-above-72k-on-june-3-2026,72000.0,1780502460,1779940800,0.3500693092226652,6.500694444444444,73258.01,66104.0,8.039241636358273,-0.1027583340556862,0,2026-06-03,True,0.64,1779941700,-0.64,0.1860990776232849,0.18258847727238534,0.6683988476105072,0.6683988476105072,0.08316606353979347
BTC,bitcoin-above-72k-on-june-1-2026,72000.0,1780329660,1779944400,0.3502202584474251,4.459027777777777,73181.95,71161.39,9.508846536423812,-0.0279984098081913,0,2026-06-01,True,0.678,1779946200,-0.678,-0.411767417870005,-0.4156376681955202,-0.48240931359933076,-0.48240931359933076,-0.2388396464484352
BTC,bitcoin-above-74k-on-june-1-2026,74000.0,1780329660,1779944400,0.3357464225328018,4.459027777777777,73181.95,71161.39,10.22000799327765,-0.0279984098081913,0,2026-06-01,True,0.37,1779945300,-0.37,-0.0838560279612208,-0.08801573220202841,0.5365891225426777,0.24478853604343515,-0.15081977518721748
BTC,bitcoin-above-76k-on-june-2-2026,76000.0,1780416060,1779952500,0.3393812705907634,5.365277777777778,73213.29,67298.23,6.300674175429813,-0.0842430257085303,0,2026-06-02,True,0.16,1779953400,-0.16,0.3707878565418068,0.3680095938031848,0.018033574269601345,0.018033574269601345,-0.014377009408631104
ETH,ethereum-above-2000-on-june-2-2026,2000.0,1780416060,1779954300,0.469849493086465,5.344444444444444,1995.6,1912.25,7.001109430271634,-0.0426641977849069,0,2026-06-02,True,0.47,1779959700,-0.47,-0.1713032825531142,-0.1699317550822708,0.5849655629596878,0.16048298915348888,-0.02397967448838867
XRP,xrp-above-1pt3-on-may-29-2026,1.3,1780070460,1779955200,0.4865096134693892,1.3340277777777778,1.2934,1.3231,13.326849052553127,0.0227030580358727,1,2026-05-29,True,0.39,1779967800,0.61,0.3074397725245712,0.29987967491004563,0.2981404587459242,0.2981404587459242,0.2981404587459242
XRP,xrp-above-1pt3-on-may-30-2026,1.3,1780156860,1779961500,0.4826372880729604,2.261111111111111,1.2928,1.3418,10.359735787645686,0.0372015873619567,1,2026-05-30,True,0.42,1779971400,0.5800000000000001,0.1946013840491091,0.18943562583822723,0.18260351499208863,0.18260351499208863,0.1624142482614087
BTC,bitcoin-above-76k-on-may-30-2026,76000.0,1780156860,1779973200,0.3336654278932773,2.125694444444445,73518.01,73905.42,6.584714514058283,0.0052557574028045,0,2026-05-30,True,0.09,1779974100,-0.09,-0.1246076620526161,-0.1278192574436309,-0.08440272267708342,-0.08440272267708342,-0.1278192574436309
BTC,bitcoin-above-72k-on-may-28-2026,72000.0,1779984060,1779975000,0.4390595897160143,0.1048611111111111,73160.52,72890.01,5.373067905777055,-0.0037043386193933,1,2026-05-28,True,0.961,1779975900,0.039,0.058903662947993,0.05523361149982593,0.05523361149982593,0.05523361149982593,0.05523361149982593
BTC,bitcoin-above-72k-on-may-30-2026,72000.0,1780156860,1779975000,0.4038056567165879,2.104861111111111,73160.52,73905.42,11.44592374436548,0.0101302364127341,1,2026-05-30,True,0.736,1779975900,0.264,0.1480500865074509,0.14246454429151978,0.12230385541488221,0.12230385541488221,0.14246454429151978
ETH,ethereum-above-2100-on-june-1-2026,2100.0,1780329660,1780002900,0.4218665288902921,3.781944444444444,2020.22,1970.77,6.065546192915798,-0.0247820870468042,0,2026-06-01,True,0.13,1780008300,-0.13,0.0203168937392513,0.020477215291787428,-0.03248304155111502,-0.03248304155111502,0.003087832729791259
BTC,bitcoin-above-74k-on-may-29-2026,74000.0,1780070460,1780002900,0.3124428984425705,0.7819444444444444,73694.32,73804.01,26.42389265045777,0.0014873391477873,0,2026-05-29,True,0.38,1780007400,-0.38,-0.4193012899759557,-0.4333391959125841,-0.4333391959125841,-0.4333391959125841,-0.4333391959125841
BTC,bitcoin-above-74k-on-june-3-2026,74000.0,1780502460,1780002900,0.3308303295595558,5.781944444444444,73694.32,66104.0,9.512074595319284,-0.1086964676269672,0,2026-06-03,True,0.46,1780006500,-0.46,0.5739289083154198,0.5691452576699808,0.28412430959056945,0.28412430959056945,0.023322534312883964
BTC,bitcoin-above-74k-on-may-30-2026,74000.0,1780156860,1780004700,0.315019803700344,1.761111111111111,73908.0,73905.42,18.189773711171195,-3.490887363625389e-05,0,2026-05-30,True,0.47,1780005600,-0.47,-0.4693650154880447,-0.4786048056617343,-0.5786862758546493,-0.5662404186359974,-0.4786048056617343
BTC,bitcoin-above-74k-on-june-2-2026,74000.0,1780416060,1780004700,0.3212407766831859,4.761111111111111,73908.0,67298.23,10.858724461969343,-0.0936871403366678,0,2026-06-02,True,0.48,1780006500,-0.48,0.5373228425457295,0.5322191528911764,0.26432048672408465,0.26432048672408465,-0.02572773353516553
ETH,ethereum-above-2000-on-may-30-2026,2000.0,1780156860,1780005600,0.3942323062481741,1.7506944444444443,2020.17,2026.01,13.7248273017937,0.0028866753606321,1,2026-05-30,True,0.67,1780006500,0.3299999999999999,0.2903808791989803,0.28686567713765876,0.13986359037269858,0.16534427718979228,0.28686567713765876
ETH,ethereum-above-2100-on-june-2-2026,2100.0,1780416060,1780009200,0.4110577378410182,4.709027777777778,2005.6,1912.25,5.138758102727299,-0.0476627086421082,0,2026-06-02,True,0.14,1780018200,-0.14,0.1049271302325639,0.10574422234869332,-0.08339724046901605,-0.08339724046901605,0.011850300168755198
ETH,ethereum-above-2000-on-june-1-2026,2000.0,1780329660,1780009200,0.4417414535470282,3.7090277777777776,2005.6,1970.77,8.95162047956438,-0.0175189385349088,0,2026-06-01,True,0.53,1780023600,-0.53,-0.3731771110306808,-0.372978573416716,-0.15421866794072217,-0.17881991663932117,-0.3312784778799062
