asset,slug,K,T_pm,ts,sigma,tte_d,S_bin,S_T,delta,ret_T,label,event,is_test,entry,entry_ts,ev_raw,ev_hedged,pnl_static,pnl_daily,pnl_daily_cap2,pnl_move2
BTC,bitcoin-above-58k-on-june-9-2026,58000.0,1781020860,1780668000,0.6103287180131877,4.084027777777778,60732.36,61201.47,4.90134091375691,0.0076945391530086,1,2026-06-09,True,0.785,1780668900.0,0.2031857499999999,0.1654721904368544,0.1617333873799734,0.018691053278656417,0.018691053278656417,0.03651476845582852
BTC,bitcoin-above-60k-on-june-11-2026,60000.0,1781193660,1780668900,0.5666804116120943,6.073611111111111,60865.45,62795.24,5.388650794745928,0.0312135841772563,1,2026-06-11,True,0.54,1780669800.0,0.4426119999999999,0.2744128948163584,0.27043011750553764,0.20326712856043921,0.20326712856043921,0.1868250746112541
ETH,ethereum-above-1600-on-june-10-2026,1600.0,1781107260,1780669800,0.7256533235916947,5.063194444444445,1603.42,1656.82,4.667094463495414,0.0327612544466927,1,2026-06-10,True,0.575,1780670700.0,0.40789375,0.254993880754676,0.24964276728925458,0.25195696937886425,0.25195696937886425,0.08651620075905639
ETH,ethereum-above-1600-on-june-9-2026,1600.0,1781020860,1780669800,0.7232415566091482,4.063194444444444,1603.42,1638.95,5.227774576594155,0.021916944847271,1,2026-06-09,True,0.49,1780670700.0,0.492507,0.3779301529308201,0.3719472465518144,0.345424232790187,0.345424232790187,0.2693159129188275
ETH,ethereum-above-1500-on-june-10-2026,1500.0,1781107260,1780669800,0.8314379388128134,5.063194444444445,1603.42,1656.82,3.336631003547376,0.0327612544466927,1,2026-06-10,True,0.821,1780670700.0,0.16871287,0.0594006526980608,0.0555749981646292,0.018578771578434995,0.018578771578434995,-0.08040369019172879
BTC,bitcoin-above-58k-on-june-10-2026,58000.0,1781107260,1780669800,0.6208812794221187,5.063194444444445,60394.6,62574.0,4.773824546371517,0.0354501593966449,1,2026-06-10,True,0.786,1780670700.0,0.2022257199999999,0.0329928788995135,0.02945598725548644,0.018829543037673074,0.018829543037673074,-0.07984629610709465
BTC,bitcoin-above-56k-on-june-10-2026,56000.0,1781107260,1780685100,0.6976841037670943,4.886111111111111,59952.0,62574.0,3.576043453596988,0.0428056143157992,1,2026-06-10,True,0.813,1780686000.0,0.17635783,0.0232830931487885,0.0208067286283681,0.016213044925575626,0.016213044925575626,-0.017428982029049828
BTC,bitcoin-above-60k-on-june-9-2026,60000.0,1781020860,1780741800,0.6047468954874042,3.229861111111111,60527.28,61201.47,6.957903271451702,0.0110770363389076,1,2026-06-09,True,0.56,1780742700.0,0.4227519999999999,0.3456790526195252,0.3408375437758492,0.1726246027364247,0.1726246027364247,0.18933259714287912
BTC,bitcoin-above-66k-on-june-11-2026,66000.0,1781193660,1780820100,0.7392970198756179,4.323611111111111,62383.58,62795.24,3.768909751304733,0.006577174701067,0,2026-06-11,True,0.18,1780821000.0,-0.190332,-0.2151207778668865,-0.21766811419079446,-0.1475785099856917,-0.1475785099856917,-0.14268231105133602
BTC,bitcoin-above-68k-on-june-11-2026,68000.0,1781193660,1780820100,0.7392980583911851,4.323611111111111,62383.58,62795.24,2.6729719930261435,0.006577174701067,0,2026-06-11,True,0.076,1780821000.0,-0.08091568,-0.0984962837691924,-0.10030289605229814,-0.08311586286908852,-0.08311586286908852,-0.05869302088400732
