asset,event,slug,ts,filled,delta,pnl,move_bp
BTC,2025-10-15,bitcoin-above-114k-on-october-15,1760209200,True,7.460436717915249,-0.2535068473382277,-50.47944690208395
BTC,2025-10-15,bitcoin-above-112k-on-october-15,1760216400,True,7.1185036686770315,-0.4165739294815925,-45.69817002134209
XRP,2025-10-15,xrp-above-2pt9-on-october-15,1760220900,False,0.802675779759922,0.02115228654094744,-270.52204899088946
XRP,2025-10-14,xrp-above-2pt6-on-october-14,1760232600,False,2.095263972529691,-0.24205930595133904,1148.4107873186172
XRP,2025-10-14,xrp-above-2pt7-on-october-14,1760234400,False,1.229149662812177,-0.1514403430103503,1225.2135411181957
XRP,2025-10-16,xrp-above-2pt6-on-october-16,1760235300,False,1.9716576563862398,-0.23955069528385872,1208.1092413265803
XRP,2025-10-16,xrp-above-2pt5-on-october-16,1760236200,False,2.5579954712798147,-0.28104136521704653,1091.8163098516034
BTC,2025-10-13,bitcoin-above-114k-on-october-13,1760237100,False,6.997505103872998,-0.09860442795359009,133.93290643038304
XRP,2025-10-15,xrp-above-2pt6-on-october-15,1760237100,False,2.0339864599107207,-0.24316077921082027,1188.6268626023757
BTC,2025-10-14,bitcoin-above-114k-on-october-14,1760237100,False,6.394677429036603,-0.09010976061866587,133.93290643038304
BTC,2025-10-14,bitcoin-above-112k-on-october-14,1760238000,False,7.7210256213021635,-0.11449513162461981,141.2967118371472
ETH,2025-10-16,ethereum-above-3900-on-october-16,1760238000,False,3.784004498068723,-0.1014488927511897,261.0992921730592
ETH,2025-10-16,ethereum-above-3800-on-october-16,1760238000,False,4.110434549683277,-0.11020045932937741,261.0992921730592
XRP,2025-10-13,xrp-above-2pt6-on-october-13,1760238000,False,1.748367312027815,-0.21333796072039443,1213.3506464138472
ETH,2025-10-15,ethereum-above-4000-on-october-15,1760238000,False,3.3408574520482706,-0.08956815181452314,261.0992921730592
BTC,2025-10-14,bitcoin-above-116k-on-october-14,1760238000,False,4.511544668667023,-0.06690172083411189,141.2967118371472
BTC,2025-10-15,bitcoin-above-116k-on-october-15,1760239800,False,5.1609619732633885,-0.03402447802652697,58.95062793912596
SOL,2025-10-15,solana-above-200-on-october-15,1760240700,False,1.9076960166368402,-0.1883587907533051,974.4609203223304
SOL,2025-10-14,solana-above-200-on-october-14,1760241600,False,1.6696293164073492,-0.1646598327867305,973.3107676473329
BTC,2025-10-13,bitcoin-above-116k-on-october-13,1760245200,True,6.015361955353038,-0.24694908498337514,-19.204283563712682
BTC,2025-10-14,bitcoin-above-118k-on-october-14,1760245200,False,4.051977494456597,0.00496353692928223,-19.204283563712682
ETH,2025-10-16,ethereum-above-4000-on-october-16,1760247000,False,3.7630255017847967,-0.010591830744933872,21.14711391116054
ETH,2025-10-15,ethereum-above-4100-on-october-15,1760252400,True,3.4152046287707423,-0.3041923924112204,-25.26121345780581
BTC,2025-10-12,bitcoin-above-114k-on-october-12,1760253300,True,10.591836706915734,-0.24488707776167182,3.145194008230273
BTC,2025-10-12,bitcoin-above-112k-on-october-12,1760254200,True,24.495483609772982,0.22716197599242988,-8.173286304578916
BTC,2025-10-15,bitcoin-above-118k-on-october-15,1760254200,True,4.220863866649957,-0.06328207200343705,-37.32844898520546
ETH,2025-10-14,ethereum-above-4100-on-october-14,1760254200,False,3.2722505100313373,-0.0025046777146632763,0.6542969646883483
ETH,2025-10-15,ethereum-above-3900-on-october-15,1760272200,True,5.157886965436877,0.40789338671714626,-72.47250681566206
BTC,2025-10-16,bitcoin-above-114k-on-october-16,1760279400,False,6.949033946941795,-0.15297674242989587,214.13266668054817
ETH,2025-10-15,ethereum-above-4200-on-october-15,1760282100,False,4.471042407426682,-0.10973880721222577,238.4370146600243
BTC,2025-10-16,bitcoin-above-116k-on-october-16,1760282100,False,6.637605549149477,-0.06975414829932594,99.20376066323593
BTC,2025-10-15,bitcoin-above-122k-on-october-15,1760282100,False,2.5699749449205034,-0.027007693076384676,99.20376066323593
BTC,2025-10-16,bitcoin-above-120k-on-october-16,1760282100,False,4.025746837903474,-0.042306301552167996,99.20376066323593
ETH,2025-10-14,ethereum-above-4200-on-october-14,1760283000,False,5.176843967319926,-0.11219375117457442,209.71968637673643
ETH,2025-10-16,ethereum-above-4200-on-october-16,1760284800,False,4.081806738002941,-0.10386800157105591,247.47079119297533
BTC,2025-10-15,bitcoin-above-120k-on-october-15,1760288400,False,4.639083902143651,-0.037680307637506905,74.98987531302818
BTC,2025-10-13,bitcoin-above-118k-on-october-13,1760288400,False,6.942033374070857,-0.056385691374100544,74.98987531302818
BTC,2025-10-16,bitcoin-above-122k-on-october-16,1760292000,False,3.125683074444029,-0.03156654609313208,94.63603075252205
ETH,2025-10-15,ethereum-above-4400-on-october-15,1760295600,False,3.417914464304025,-0.023213108587056948,60.8196613538677
BTC,2025-10-14,bitcoin-above-120k-on-october-14,1760296500,False,4.637835294044439,-0.025106903317959756,47.54163452281346
BTC,2025-10-16,bitcoin-above-118k-on-october-16,1760298300,False,6.467085288880966,-0.048708215018264514,68.62729760153765
ETH,2025-10-14,ethereum-above-4300-on-october-14,1760300100,False,5.367142693758464,-0.024238158420719517,37.991957019186884
ETH,2025-10-15,ethereum-above-4300-on-october-15,1760301000,False,5.018990221973043,-0.004612252430556373,2.0248087348077997
ETH,2025-10-16,ethereum-above-4300-on-october-16,1760302800,False,4.486401322534224,-0.00707097879102515,8.603148896273089
ETH,2025-10-13,ethereum-above-4200-on-october-13,1760312700,True,10.827853744886433,-0.31094728950632095,-25.98110279939093
ETH,2025-10-16,ethereum-above-4400-on-october-16,1760312700,False,3.7333086057722196,-0.00395905607346264,3.5716526995725966
ETH,2025-10-15,ethereum-above-4500-on-october-15,1760314500,True,2.6944212933261653,0.03626140931755635,-49.08100953316734
SOL,2025-10-13,solana-above-200-on-october-13,1760315400,True,8.700734396045,-0.3126698495532549,-56.87604200810275
SOL,2025-10-14,solana-above-170-on-october-14,1760317200,False,0.6342373074797427,0.0027817320971707236,-51.853097729203604
SOL,2025-10-16,solana-above-170-on-october-16,1760317200,False,1.6229757913411078,0.007118288057895129,-51.853097729203604
SOL,2025-10-15,solana-above-190-on-october-15,1760320800,True,3.9362846277013417,0.3533491522773118,-215.93418453010347
ETH,2025-10-16,ethereum-above-4500-on-october-16,1760320800,True,3.3671928947030074,0.13846127254038196,-141.48978926818722
BTC,2025-10-15,bitcoin-above-116k-on-october-15,1760331600,False,10.451759944564907,-0.05676407154030781,47.493074862454435
XRP,2025-10-15,xrp-above-2pt9-on-october-15,1760334300,False,1.4514815071601417,-0.0452437774614623,304.7021501149815
XRP,2025-10-14,xrp-above-2pt8-on-october-14,1760335200,False,2.196232573071997,-0.06320726422672295,280.7934797482429
XRP,2025-10-14,xrp-above-2pt4-on-october-14,1760337000,False,3.368020234571746,-0.022008616307170714,58.34074308564171
XRP,2025-10-14,xrp-above-2pt7-on-october-14,1760337000,False,4.753392541854262,-0.031061450147237477,58.34074308564171
XRP,2025-10-15,xrp-above-2pt4-on-october-15,1760337000,False,3.4089993932794873,-0.02227639812490793,58.34074308564171
BTC,2025-10-14,bitcoin-above-116k-on-october-14,1760337900,True,12.714087669551956,-0.10614668086202213,-10.268505819533154
BTC,2025-10-15,bitcoin-above-118k-on-october-15,1760340600,True,9.225979241096493,0.14177376903667593,-17.60083995518636
SOL,2025-10-13,solana-above-190-on-october-13,1760340600,True,3.978872762702729,0.14519175655510155,-68.4623867123434
BTC,2025-10-14,bitcoin-above-118k-on-october-14,1760342400,True,10.023092847239162,0.04668356794985126,-12.611104280105083
XRP,2025-10-14,xrp-above-2pt9-on-october-14,1760346000,True,1.9798857068435707,0.07932735756979828,-204.4449168733797
BTC,2025-10-13,bitcoin-above-114k-on-october-13,1760356800,False,37.106199210678106,-0.06887523856358929,11.562764289695883
XRP,2025-10-13,xrp-above-2pt5-on-october-13,1760359500,False,5.397063497617294,-0.00440795604286686,1.1635348200939077
SOL,2025-10-14,solana-above-210-on-october-14,1760364000,False,3.161765331193674,-0.14183734223243838,441.79085780922134
XRP,2025-10-14,xrp-above-2pt6-on-october-14,1760364900,True,7.42896385891537,-0.1464789513520938,-53.97337738050002
ETH,2025-10-15,ethereum-above-4100-on-october-15,1760365800,False,7.227773715924875,-0.2116963552669372,285.85025721221695
ETH,2025-10-14,ethereum-above-4100-on-october-14,1760365800,False,9.552965772979398,-0.2797995780739185,285.85025721221695
BTC,2025-10-16,bitcoin-above-116k-on-october-16,1760368500,False,9.538714623181123,-0.07732980096759287,74.06974936888744
SOL,2025-10-15,solana-above-220-on-october-15,1760370300,False,1.5771563078411506,-0.0913755050545055,572.5460930921614
ETH,2025-10-14,ethereum-above-4200-on-october-14,1760371200,False,9.528497609162365,-0.2724702738505379,278.92724622074206
SOL,2025-10-14,solana-above-200-on-october-14,1760371200,False,7.638355668233568,-0.40963913774349836,529.4654467191039
ETH,2025-10-16,ethereum-above-4200-on-october-16,1760371200,False,5.962236618126504,-0.1704919611398678,278.92724622074206
BTC,2025-10-16,bitcoin-above-120k-on-october-16,1760372100,False,5.422221835106695,-0.03847783258216822,63.963657828158965
SOL,2025-10-14,solana-above-180-on-october-14,1760372100,False,2.2063626849086204,-0.11550622829582928,516.6652961767163
SOL,2025-10-14,solana-above-190-on-october-14,1760372100,False,6.292645691242476,-0.32942896232290253,516.6652961767163
ETH,2025-10-15,ethereum-above-4200-on-october-15,1760373000,False,7.386268363834239,-0.17676769510578172,232.297072708854
SOL,2025-10-15,solana-above-180-on-october-15,1760378400,False,1.1308215799075538,-0.017001937995010836,143.35080093345945
ETH,2025-10-15,ethereum-above-4400-on-october-15,1760382000,False,5.80952789857673,-0.06257596907819596,100.71265784527237
BTC,2025-10-16,bitcoin-above-122k-on-october-16,1760383800,False,3.7119775645619213,0.004286434640865633,-18.54536397322599
ETH,2025-10-14,ethereum-above-4300-on-october-14,1760386500,True,12.38248700474344,0.18598333961733246,-23.963643132603263
ETH,2025-10-14,ethereum-above-4400-on-october-14,1760389200,True,8.989574270818919,0.3002483797429123,-65.35221339998884
BTC,2025-10-16,bitcoin-above-118k-on-october-16,1760391900,True,9.776870166099826,0.39205505884558883,-23.712210268060186
ETH,2025-10-16,ethereum-above-4300-on-october-16,1760392800,True,6.793374555355156,0.19927642163526277,-33.77944502629388
ETH,2025-10-15,ethereum-above-4300-on-october-15,1760400000,True,8.512474693250562,0.18221099016848527,-55.61494464104972
ETH,2025-10-16,ethereum-above-4400-on-october-16,1760403600,True,5.733591368568314,0.2714006782401378,-72.82274677702767
BTC,2025-10-14,bitcoin-above-112k-on-october-14,1760416200,True,17.874490125014084,0.3127596135858801,-27.727511189664128
ETH,2025-10-14,ethereum-above-4000-on-october-14,1760418000,True,9.846847879444388,0.2369237151045395,-96.88029552336347
XRP,2025-10-14,xrp-above-2pt4-on-october-14,1760425200,True,8.98476084613517,0.1349362730654102,-60.2019390633989
SOL,2025-10-15,solana-above-170-on-october-15,1760426100,False,0.3737410810199285,3.7191083487102055e-05,-7.14103575360181
XRP,2025-10-16,xrp-above-2pt4-on-october-16,1760426100,True,5.084479583174118,-0.37517035319151304,-174.89106740770168
BTC,2025-10-16,bitcoin-above-114k-on-october-16,1760427000,True,9.890284035661107,0.06159854668329474,-36.6635909876623
XRP,2025-10-15,xrp-above-2pt6-on-october-15,1760430600,True,4.380184785299305,-0.08366191646135367,-133.99988068874262
BTC,2025-10-17,bitcoin-above-114k-on-october-17,1760431500,True,8.596337955972448,0.0900744322771748,-50.799808935835784
ETH,2025-10-17,ethereum-above-4300-on-october-17,1760432400,False,3.1775055290405683,0.04197059764388417,-139.09060881954778
ETH,2025-10-16,ethereum-above-4100-on-october-16,1760432400,True,5.6268345273123455,-0.16254496392060755,-75.37784086003747
BTC,2025-10-17,bitcoin-above-112k-on-october-17,1760438700,False,8.359267280310123,-0.11466023369010624,130.2350787695366
SOL,2025-10-15,solana-above-190-on-october-15,1760438700,False,7.2115015204361805,-0.15214702739043479,205.88661288246226
XRP,2025-10-15,xrp-above-2pt4-on-october-15,1760440500,True,6.205812625953019,0.39851974370413495,-109.62151659186887
ETH,2025-10-15,ethereum-above-4000-on-october-15,1760441400,True,7.841514347432447,-0.4632447389517653,-47.552816187339445
BTC,2025-10-17,bitcoin-above-116k-on-october-17,1760441400,True,5.878694451503593,0.09515618172858953,-53.74350964218094
XRP,2025-10-16,xrp-above-2pt5-on-october-16,1760443200,True,5.222551375544204,-0.14742235074843155,-83.14438346373288
SOL,2025-10-15,solana-above-200-on-october-15,1760444100,True,6.679048006910308,-0.36413869841075175,-72.2211031827226
BTC,2025-10-16,bitcoin-above-112k-on-october-16,1760447700,False,10.184506702939796,-0.19405302848010816,183.6386139795421
ETH,2025-10-15,ethereum-above-3900-on-october-15,1760447700,False,7.917828872191433,-0.36784866277905776,457.587820813572
ETH,2025-10-16,ethereum-above-4000-on-october-16,1760447700,False,6.056670286728675,-0.28138244736402906,457.587820813572
BTC,2025-10-15,bitcoin-above-112k-on-october-15,1760447700,False,13.174112551302843,-0.25101622618405117,183.6386139795421
ETH,2025-10-17,ethereum-above-4100-on-october-17,1760447700,False,4.548822665596841,-0.21133044951699625,457.587820813572
ETH,2025-10-17,ethereum-above-4000-on-october-17,1760447700,False,5.1398007162455945,-0.23878626968841032,457.587820813572
SOL,2025-10-16,solana-above-170-on-october-16,1760452200,False,0.8440176642836899,-0.022950865163958778,266.62930478407696
ETH,2025-10-15,ethereum-above-4100-on-october-15,1760454000,False,6.851886096747703,-0.2601615120453693,372.72654197870315
XRP,2025-10-16,xrp-above-2pt7-on-october-16,1760457600,False,2.919298166387692,0.014014649576534446,-55.008068681748725
SOL,2025-10-16,solana-above-180-on-october-16,1760460300,False,1.4415845458008898,0.019169468353572458,-139.35607008788014
BTC,2025-10-17,bitcoin-above-110k-on-october-17,1760461200,False,8.22130049089321,-0.05405533865247551,58.941675165923805
SOL,2025-10-15,solana-above-210-on-october-15,1760462100,True,6.976730935884608,-0.010030548945346503,-73.39392106197236
XRP,2025-10-16,xrp-above-2pt6-on-october-16,1760463900,True,5.371404350104946,0.11448309687318327,-188.28714175721308
ETH,2025-10-15,ethereum-above-4200-on-october-15,1760463900,True,8.885403507813882,0.017111165938902082,-134.47271783014455
SOL,2025-10-18,solana-above-170-on-october-18,1760472900,False,1.1834393215222585,-0.01596144223980826,129.317527211576
SOL,2025-10-16,solana-above-190-on-october-16,1760472900,False,5.054361448276222,-0.0681698646044669,129.317527211576
BTC,2025-10-19,bitcoin-above-120k-on-october-19,1760475600,False,3.6718467622269237,-0.0025176594712362417,0.08761576398749156
BTC,2025-10-19,bitcoin-above-118k-on-october-19,1760475600,False,5.423924362372512,-0.003718999028683381,0.08761576398749156
SOL,2025-10-17,solana-above-180-on-october-17,1760475600,False,2.1651145641704033,-0.03737846095311423,167.09074294536913
SOL,2025-10-17,solana-above-170-on-october-17,1760475600,False,0.9323911487935885,-0.016096767683775794,167.09074294536913
ETH,2025-10-19,ethereum-above-4200-on-october-19,1760478300,False,4.644520253884026,0.011584326385621754,-31.750970612822154
XRP,2025-10-15,xrp-above-2pt5-on-october-15,1760483700,True,10.474320232609104,-0.1942296256470305,-64.00277858329599
ETH,2025-10-16,ethereum-above-4200-on-october-16,1760483700,True,7.668534415990205,0.10301220672485879,-38.01232535856201
SOL,2025-10-21,solana-above-160-on-october-21,1760483700,True,0.5270561555529173,0.07420233887350428,20.714152208356353
SOL,2025-10-19,solana-above-230-on-october-19,1760484600,False,1.740356408324518,0.0016296132880281094,-15.284868493637216
XRP,2025-10-16,xrp-above-2pt3-on-october-16,1760484600,False,2.3842846531018815,0.014157802760359096,-66.3790025271948
SOL,2025-10-18,solana-above-230-on-october-18,1760490000,True,1.7364652598795554,0.11159529328374926,-941.5876919928287
SOL,2025-10-19,solana-above-170-on-october-19,1760493600,True,0.8889518277730213,0.12323973873907355,-927.3604960295992
BTC,2025-10-15,bitcoin-above-114k-on-october-15,1760495400,True,25.158143829555158,0.20829224538729646,-47.51297113553979
BTC,2025-10-19,bitcoin-above-116k-on-october-19,1760495400,True,7.784500778672318,0.0684974315360951,-95.77548467319535
SOL,2025-10-21,solana-above-240-on-october-21,1760495400,True,1.361414502054669,0.0049000494912394745,-1022.6388656421477
SOL,2025-10-20,solana-above-230-on-october-20,1760495400,True,2.040497303762291,0.0638878121618717,-1022.6388656421477
SOL,2025-10-19,solana-above-220-on-october-19,1760499000,True,2.7307347376411584,0.015010965848399671,-876.6651739708236
BTC,2025-10-18,bitcoin-above-116k-on-october-18,1760509800,False,6.65338440462685,-0.03138571275557527,40.47308484006026
BTC,2025-10-19,bitcoin-above-114k-on-october-19,1760511600,False,8.463617744124459,0.00894115097618136,-17.244024333250177
ETH,2025-10-19,ethereum-above-4400-on-october-19,1760511600,False,3.472060577488697,-0.0024911865691395895,0.33992215785646446
ETH,2025-10-18,ethereum-above-4200-on-october-18,1760515200,True,5.608104758070916,-0.03133482080967419,-53.856032794420805
ETH,2025-10-17,ethereum-above-4200-on-october-17,1760515200,True,6.507202310343077,0.1564602766794691,-42.95926698270319
BTC,2025-10-16,bitcoin-above-116k-on-october-16,1760515200,True,7.805749258518164,0.21634360570848948,-22.438542869626907
ETH,2025-10-15,ethereum-above-4000-on-october-15,1760527800,True,8.358304289862138,-0.6501088853164839,-64.70109722909672
ETH,2025-10-16,ethereum-above-4100-on-october-16,1760534100,True,9.157038774441869,-0.01952379295013262,-40.43372651607448
BTC,2025-10-17,bitcoin-above-108k-on-october-17,1760540400,True,8.486083848282071,-0.4955685336904398,-29.55567317670039
ETH,2025-10-17,ethereum-above-4000-on-october-17,1760543100,True,7.2003220405876265,-0.14240584371777393,-23.41280181617378
BTC,2025-10-19,bitcoin-above-106k-on-october-19,1760544000,True,5.571192006827578,0.2686586599095998,-47.72194405785878
BTC,2025-10-17,bitcoin-above-112k-on-october-17,1760545800,True,12.115835175303152,0.06784904070621184,-25.018806017307202
ETH,2025-10-19,ethereum-above-4300-on-october-19,1760547600,False,2.9282921670601088,0.008685386016730435,-36.66104270032939
BTC,2025-10-18,bitcoin-above-110k-on-october-18,1760547600,False,10.580749340802367,-0.04191237435817618,32.61191500544313
BTC,2025-10-16,bitcoin-above-112k-on-october-16,1760547600,True,15.390872974903226,0.059502549416169045,-43.20730614139097
BTC,2025-10-18,bitcoin-above-112k-on-october-18,1760547600,True,10.620953097391016,0.009399908636318302,-43.20730614139097
BTC,2025-10-17,bitcoin-above-110k-on-october-17,1760547600,True,12.102402556933361,-0.16700595624329867,-43.20730614139097
BTC,2025-10-18,bitcoin-above-108k-on-october-18,1760547600,False,8.283453112960975,-0.032812344066218344,32.61191500544313
BTC,2025-10-17,bitcoin-above-114k-on-october-17,1760556600,True,9.904223138208827,0.20646829318355342,-39.13437157555568
ETH,2025-10-21,ethereum-above-4000-on-october-21,1760556600,True,4.485589616763111,0.4307542196167207,-103.53338608555288
BTC,2025-10-19,bitcoin-above-112k-on-october-19,1760560200,False,10.02784705380073,0.018153384641137194,-24.863285767652062
ETH,2025-10-17,ethereum-above-3800-on-october-17,1760560200,False,5.591609170522446,-0.05135906757144963,84.85013666944452
ETH,2025-10-16,ethereum-above-4000-on-october-16,1760560200,False,11.248513314588308,-0.10331787107866014,84.85013666944452
ETH,2025-10-19,ethereum-above-4000-on-october-19,1760560200,False,5.794376028258991,-0.0532214861400866,84.85013666944452
ETH,2025-10-20,ethereum-above-4400-on-october-20,1760561100,False,2.1727369247188735,-0.00025508749234304153,-5.826027943895367
BTC,2025-10-17,bitcoin-above-116k-on-october-17,1760561100,False,5.0658184446361245,0.03824116688282,-82.22926828504583
BTC,2025-10-20,bitcoin-above-112k-on-october-20,1760563800,False,8.803956169447666,0.0007550292793038526,-7.474663834911617
ETH,2025-10-19,ethereum-above-4200-on-october-19,1760574600,False,4.457007558677736,-0.03797054877513888,78.32557333284392
BTC,2025-10-16,bitcoin-above-114k-on-october-16,1760582700,True,9.738540409832959,0.19989327524298034,-31.133931891174555
ETH,2025-10-17,ethereum-above-4100-on-october-17,1760584500,True,7.832146989932971,0.09338741103069162,-25.89518257116386
BTC,2025-10-22,bitcoin-above-114k-on-october-22,1760585400,True,6.956724673703041,-0.11686721600393568,-65.70358319536805
BTC,2025-10-21,bitcoin-above-112k-on-october-21,1760585400,True,8.127907717236827,0.40564089173945195,-65.70358319536805
BTC,2025-10-20,bitcoin-above-114k-on-october-20,1760585400,True,8.331005662320257,-0.21766486032861312,-65.70358319536805
ETH,2025-10-18,ethereum-above-4100-on-october-18,1760585400,True,6.77576171531223,-0.10182786553509762,-57.11770898202904
BTC,2025-10-20,bitcoin-above-104k-on-october-20,1760602500,False,3.9400755768245923,-0.03385852001167261,79.13587454169337
ETH,2025-10-17,ethereum-above-3700-on-october-17,1760607900,False,2.4388595796180588,-0.021963616059324016,83.06594773026116
ETH,2025-10-16,ethereum-above-3900-on-october-16,1760608800,False,5.980953783906739,0.008937345646545681,-21.934000643603706
BTC,2025-10-18,bitcoin-above-114k-on-october-18,1760610600,True,9.520032506173914,0.18209846792595777,-19.074598587607486
BTC,2025-10-19,bitcoin-above-114k-on-october-19,1760612400,True,9.162690581185702,0.01960021831021595,-54.840331256349835
ETH,2025-10-19,ethereum-above-4100-on-october-19,1760625900,True,6.450862963828806,-0.28847586319063256,-97.83834233611715
ETH,2025-10-20,ethereum-above-4200-on-october-20,1760625900,True,4.99021291255652,-0.1877443157538114,-97.83834233611715
ETH,2025-10-18,ethereum-above-4000-on-october-18,1760627700,True,7.48988750386965,-0.26905599230594124,-84.13484097944531
ETH,2025-10-21,ethereum-above-4100-on-october-21,1760627700,True,4.705998585580704,-0.4509878260772426,-84.13484097944531
BTC,2025-10-20,bitcoin-above-108k-on-october-20,1760629500,True,9.148254599857214,0.25255920427961925,-63.50085948534377
BTC,2025-10-21,bitcoin-above-108k-on-october-21,1760629500,True,7.980819137869061,0.1072381186561251,-63.50085948534377
BTC,2025-10-18,bitcoin-above-106k-on-october-18,1760629500,True,7.920196228670545,0.3558025905754745,-63.50085948534377
BTC,2025-10-17,bitcoin-above-108k-on-october-17,1760629500,True,14.332924681809105,-0.37718827412843803,-63.50085948534377
BTC,2025-10-18,bitcoin-above-104k-on-october-18,1760629500,True,4.827768785466275,0.19606524487766158,-63.50085948534377
BTC,2025-10-20,bitcoin-above-106k-on-october-20,1760629500,True,7.182854373894695,0.13993843448923637,-63.50085948534377
BTC,2025-10-19,bitcoin-above-110k-on-october-19,1760629500,True,11.132479125986771,-0.3320614793300564,-63.50085948534377
BTC,2025-10-19,bitcoin-above-108k-on-october-19,1760629500,True,10.386923006404006,0.44271887997903386,-63.50085948534377
ETH,2025-10-19,ethereum-above-3800-on-october-19,1760630400,True,5.697033003164178,0.2357648682816116,-70.50322581044148
BTC,2025-10-21,bitcoin-above-104k-on-october-21,1760630400,True,5.497132153958306,-0.026571800115636538,-38.326047190936336
BTC,2025-10-21,bitcoin-above-102k-on-october-21,1760630400,True,3.9919556166072736,-0.04379578364738568,-38.326047190936336
BTC,2025-10-21,bitcoin-above-106k-on-october-21,1760630400,True,7.065270847831562,0.025942575880681742,-38.326047190936336
ETH,2025-10-18,ethereum-above-3700-on-october-18,1760630400,False,4.53359621748267,0.043720546584128564,-103.34287560245458
ETH,2025-10-22,ethereum-above-4000-on-october-22,1760630400,True,4.192020784811556,-0.3001349934207803,-70.50322581044148
BTC,2025-10-22,bitcoin-above-108k-on-october-22,1760630400,True,7.240552723553562,0.4821017256589665,-38.326047190936336
ETH,2025-10-20,ethereum-above-4000-on-october-20,1760630400,True,5.365659482643628,-0.4400561120796229,-70.50322581044148
ETH,2025-10-19,ethereum-above-3900-on-october-19,1760632200,True,6.413825878481489,0.3874258090686139,-55.36299815281668
BTC,2025-10-19,bitcoin-above-104k-on-october-19,1760632200,False,6.233104614963305,0.005332263260647923,-14.892622632012593
ETH,2025-10-17,ethereum-above-3900-on-october-17,1760632200,True,9.541315373083739,-0.24567813633551536,-55.36299815281668
ETH,2025-10-20,ethereum-above-3900-on-october-20,1760632200,True,5.550395574429066,0.39736279236060473,-55.36299815281668
ETH,2025-10-21,ethereum-above-3900-on-october-21,1760632200,False,4.795688118332254,0.023243336003171182,-55.36299815281668
BTC,2025-10-19,bitcoin-above-106k-on-october-19,1760632200,False,8.818414042655077,0.007543930051157696,-14.892622632012593
ETH,2025-10-18,ethereum-above-3900-on-october-18,1760632200,True,7.390273772145493,-0.44162630512546985,-55.36299815281668
ETH,2025-10-17,ethereum-above-4000-on-october-17,1760634000,True,9.52827638666301,-0.00018024733894995027,-89.69556247064584
BTC,2025-10-18,bitcoin-above-110k-on-october-18,1760634000,True,11.534955113623987,-0.1595837481300644,-68.14556134723571
BTC,2025-10-18,bitcoin-above-108k-on-october-18,1760634000,True,10.691458979844771,-0.40716423951060426,-68.14556134723571
BTC,2025-10-17,bitcoin-above-110k-on-october-17,1760634000,True,14.656697280914983,-0.06623472393119356,-68.14556134723571
ETH,2025-10-20,ethereum-above-4100-on-october-20,1760634000,True,4.9944874069981555,-0.30051653291616093,-94.40523661006992
BTC,2025-10-17,bitcoin-above-112k-on-october-17,1760634000,True,9.524843860835176,0.0644085264148568,-68.14556134723571
BTC,2025-10-22,bitcoin-above-106k-on-october-22,1760641200,True,6.169697732018546,0.3360797987792459,-67.48151325885239
ETH,2025-10-17,ethereum-above-3800-on-october-17,1760652000,False,8.904750882169346,-0.08892590454323225,93.2601841616488
ETH,2025-10-19,ethereum-above-4000-on-october-19,1760660100,False,6.246007564290374,-0.045946921185836424,66.74232053710155
BTC,2025-10-19,bitcoin-above-112k-on-october-19,1760663700,True,8.412304967125113,-0.1429641309901408,-14.362424474057404
SOL,2025-10-18,solana-above-200-on-october-18,1760665500,False,2.9317535138733386,-0.008991596027306668,23.67247030046798
SOL,2025-10-18,solana-above-170-on-october-18,1760665500,False,2.2706158844983415,-0.006963907664809492,23.67247030046798
SOL,2025-10-18,solana-above-160-on-october-18,1760665500,False,0.277909978396495,-0.0008523411828020291,23.67247030046798
SOL,2025-10-19,solana-above-200-on-october-19,1760666400,False,3.1312456577549064,-0.002697637579615503,1.6157264071768231
ETH,2025-10-21,ethereum-above-4000-on-october-21,1760667300,False,4.890306326200202,0.020341477870415098,-48.5504971370818
SOL,2025-10-18,solana-above-180-on-october-18,1760667300,False,6.220646947982702,-0.014075682347453235,15.63131971693212
SOL,2025-10-17,solana-above-180-on-october-17,1760668200,True,8.486444599469168,0.2962110638132227,-70.47627565920963
SOL,2025-10-20,solana-above-210-on-october-20,1760670000,False,1.7432866728002425,0.05937645827411333,-347.5863336517418
SOL,2025-10-23,solana-above-160-on-october-23,1760679000,True,1.4663888480593612,0.09026369864087636,-466.85346723491307
SOL,2025-10-17,solana-above-170-on-october-17,1760683500,True,1.1539096242934122,0.043602435834260204,-118.32485355723152
SOL,2025-10-19,solana-above-180-on-october-19,1760686200,True,5.435845617183251,0.19356839224681524,-76.9645101371716
BTC,2025-10-23,bitcoin-above-98k-on-october-23,1760688000,True,3.340999554945433,0.01775360667414336,-154.46648579202082
BTC,2025-10-23,bitcoin-above-100k-on-october-23,1760688900,True,4.380762882093919,0.03633370998804228,-108.20393636986073
SOL,2025-10-19,solana-above-190-on-october-19,1760689800,False,3.3473733084406065,-0.07762828897778773,225.4182374753056
ETH,2025-10-18,ethereum-above-3600-on-october-18,1760689800,True,5.559804031029082,0.03964560742422149,-120.62566726632699
BTC,2025-10-18,bitcoin-above-102k-on-october-18,1760689800,True,7.2602211904396015,0.08907773224937479,-110.80949255245167
ETH,2025-10-18,ethereum-above-3800-on-october-18,1760696100,False,6.875886414367937,-0.12084094589670588,168.75236314706515
XRP,2025-10-20,xrp-above-2pt4-on-october-20,1760697900,False,2.7905355223051593,-0.30623729328146526,1090.2128850750748
